"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Total1","Total2","TotalV"
"1",0,284,0,0,0,5000,0,1,189,0,0,0,284,189,5001
"2",1,283.9460254592,0.0526459389634333,0.00132404659206537,4.55524403404992e-06,5000.0099320816,1.7838768511537e-05,0.990050079635473,188.988988234581,0.0107407125830244,0.000270123511719639,9.29323946497229e-07,284,189,5001
"3",2,283.892598228815,0.102188539154222,0.00517859617827466,3.46358520297599e-05,5000.01966377933,0.00013403954068634,0.980202181126634,188.978086700016,0.0208496844868745,0.00105654914808358,7.06634915610477e-06,284,189,5001
"4",3,283.839712581644,0.148788332409282,0.0113842682276664,0.000114817719466398,5000.02909850196,0.000439082275752335,0.970462415766498,188.967294271604,0.0303595548210233,0.00232274790769153,2.34256673005756e-05,284,189,5001
"5",4,283.787362759698,0.192593924425311,0.0197763354237839,0.000266980452750909,5000.03815032736,0.00100864535468917,0.960841027286129,188.95660981609,0.0393005392710897,0.00403517221877327,5.44724198127966e-05,284,189,5001
"6",5,283.735542536817,0.233748699290354,0.0301973322640805,0.000511431628524589,5000.04673957321,0.00190885605200419,0.951351570736668,188.946032103945,0.0477017933026913,0.00616175118785373,0.000104351564616026,284,189,5001
"7",6,283.684245047442,0.272389396230996,0.0424989236999525,0.000866632627171898,5000.05479387758,0.00319538311809514,0.942010739299263,188.935559773921,0.0555911230542134,0.00867227108360874,0.000176831940962854,284,189,5001
"8",7,283.633462647175,0.308647195527516,0.0565406846908992,0.00134947260614384,5000.06224711219,0.00491537469388376,0.932837513117026,188.9251913046,0.0629952061242019,0.0115381272220264,0.000275362053593129,284,189,5001
"9",8,283.583186777993,0.34264804010944,0.0721898394114317,0.00197534248589068,5000.06903908874,0.00710814644739027,0.923852764814461,188.914924986767,0.0699396570868123,0.0147322710228118,0.000403085123283396,284,189,5001
"10",9,283.533407868679,0.374512810516731,0.0893211373947155,0.00275818340943139,5000.07511536651,0.0098056662976495,0.915078967197302,188.904758902948,0.0764490631827931,0.0182291849292836,0.000562848940291381,284,189,5001
"11",10,283.484115239815,0.404357693046083,0.10781648298329,0.0037105841558369,5000.08042686579,0.0130333315912709,0.906539802622319,188.894690907902,0.0825470592571667,0.0220048071505124,0.000757225690597765,284,189,5001
"12",11,283.435297029508,0.432294489926858,0.127564608547873,0.004843872017718,5000.08492950727,0.0168106802560752,0.898259812477936,188.884718613324,0.0882563909037695,0.0260364653196462,0.000988530452193339,284,189,5001
"13",12,283.38694014961,0.458430850174863,0.148460813285841,0.00616818692909625,5000.08858391785,0.0211519479932167,0.890264134162448,188.874839378785,0.0935989614539661,0.0303028234772681,0.00125883628398327,284,189,5001
"14",13,283.339030251685,0.4828704894072,0.170406703334342,0.00769255557386617,5000.09135513654,0.026066611069352,0.882578252388825,188.86505030465,0.0985958767114896,0.0347838293262763,0.00156998931199773,284,189,5001
"15",14,283.291551700745,0.505713404596903,0.193309928008856,0.0094249666494754,5000.09321231582,0.0315599247108383,0.875227759475624,188.855348226595,0.10326748864979,0.0394606607034277,0.00192362405211903,284,189,5001
"16",15,283.244487566864,0.527056052389128,0.217083941021385,0.0113724397254633,5000.09412844828,0.0376333930772773,0.868238158643639,188.845729713761,0.107633431680248,0.0443156771280349,0.0023211774307462,284,189,5001
"17",16,283.197819626535,0.546991510845133,0.241647771275084,0.0135410913443284,5000.09408010439,0.0442852056548151,0.861634689953549,188.836191068919,0.11171265553813,0.0493323732969561,0.00276390224556187,284,189,5001
"18",17,283.151528373129,0.565609625592437,0.266925802894841,0.0159361983833929,5000.09304718098,0.0515106409845965,0.855442178043083,188.826728330488,0.115523454985459,0.0544953344561524,0.00325288007018981,284,189,5001
"19",18,283.105593035799,0.582997141052679,0.292847564518492,0.018562258629917,5000.0910126608,0.0593024382841394,0.84968490091625,188.817337276286,0.119083496467577,0.0597901936533813,0.00378903359297182,284,189,5001
"20",19,283.059991605441,0.599237819042452,0.319347526808087,0.0214230487082385,5000.0879623827,0.06765113962572,0.844386477671101,188.808013428731,0.122409842191598,0.065203590659705,0.00437313841805916,284,189,5001
"21",20,283.014700866793,0.614412546148146,0.346364907606387,0.0245216794525664,5000.08388482179,0.0765454045157636,0.839569773693247,188.798752061297,0.125518971912678,0.0707231324425118,0.00500583434781795,284,189,5001
"22",21,282.969696435719,0.628599431327616,0.373843484128098,0.0278606488251811,5000.07877087942,0.0859722987867691,0.835256821799096,188.789548206043,0.128426802724763,0.0763373550654997,0.00568763616679299,284,189,5001
"23",22,282.924952800776,0.641873895163165,0.401731411546644,0.0314418925136431,5000.07261368234,0.0959175599715523,0.831468757688717,188.780396662013,0.131148707146837,0.0820356868853681,0.00641894395434286,284,189,5001
"24",23,282.880443368606,0.654308751254664,0.429981048034948,0.0352668321038025,5000.06540839155,0.106365838901785,0.828225769556518,188.771292004434,0.133699529604821,0.0878084130565171,0.00720005290496375,284,189,5001
"25",24,282.836140511863,0.665974281923036,0.458548784990086,0.0393364212238428,5000.05715201905,0.117300922253677,0.825547058704527,188.762228594425,0.136093601752604,0.0936466410857687,0.0080311627365368,284,189,5001
"26",25,282.792015619427,0.676938308399177,0.48739488263024,0.0436511895430911,5000.04784325327,0.128705935456451,0.823450811280903,188.753200589194,0.138344756668432,0.0995422674749881,0.00891238666286241,284,189,5001
"27",26,282.748039148407,0.687266256143541,0.516483310781483,0.0482112846679591,5000.03748229273,0.14056352697552,0.821954180299406,188.744201952588,0.140466342058899,0.105487945414409,0.00984375993904837,284,189,5001
"28",27,282.704180677195,0.697021216381585,0.545781594357252,0.0530165120655363,5000.02607068758,0.152856035908498,0.821073276519133,188.735226465875,0.142471232692673,0.11147705342555,0.0108252480062319,284,189,5001
"29",28,282.660408959144,0.706264004457052,0.575260663303015,0.058066373096097,5000.0136111886,0.165565644161364,0.820823167239122,188.726267738653,0.144371842187408,0.117503664907578,0.0118567542521021,284,189,5001
