"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Total1","Total2","TotalV"
"1",0,284,0,0,0,5000,0,1,135,0,0,0,284,135,5001
"2",1,283.946025459124,0.0526459392031372,0.00132404639369239,4.55527905195032e-06,5000.00993165557,1.82589323732397e-05,0.990050085490761,134.988988362845,0.0107405865294394,0.000270121300743793,9.29324994125916e-07,284,135,5001
"3",2,283.892598226319,0.10218855860785,0.00517857622752532,3.46388452167679e-05,5000.01966052905,0.000137208432603807,0.980202262513048,134.978087207686,0.0208491968202057,0.00105652861999651,7.06687382403393e-06,284,135,5001
"4",3,283.839712567573,0.148788364645822,0.0113842466823077,0.000114821099131623,5000.02908775353,0.000449434932647699,0.970462811540683,134.96729540073,0.0303584842589756,0.00232268907065028,2.34259400359141e-05,284,135,5001
"5",4,283.787362704995,0.192593998753249,0.0197763116781727,0.000266984573340785,5000.03812534924,0.00103241141713356,0.960842239339076,134.956611797367,0.0392986895678203,0.00403504108700421,5.44719777130883e-05,284,135,5001
"6",5,283.735542376392,0.233748877189869,0.0301973099755797,0.000511436442485718,5000.04669173654,0.00195382025524172,0.951354443200205,134.946035153548,0.047698991651604,0.00616150531301316,0.000104349487133954,284,135,5001
"7",6,283.684244658989,0.272389787686257,0.0424989163105225,0.000866637014343833,5000.05471283139,0.00327063442287754,0.942016534184672,134.935564089404,0.0555872223237463,0.0086718616497173,0.000176826622488928,284,135,5001
"8",7,283.633461827738,0.308647988366532,0.0565407071266389,0.00134947676867941,5000.06212092059,0.00503112038481616,0.932847959019565,134.925197060332,0.0629900898723866,0.0115374981763831,0.000275351619653448,284,135,5001
"9",8,283.583185217453,0.342649518715058,0.0721899167475999,0.00197534708465715,5000.06885437447,0.007275521987834,0.923870103541217,134.91493232876,0.0699332424346875,0.0147313616144432,0.000403067190411874,284,135,5001
"10",9,283.533405120933,0.374515377165719,0.089321312724866,0.0027581891767233,5000.07485744796,0.0100365597403923,0.915105992294327,134.904767943242,0.0764413042255533,0.01822793205365,0.000562820478704515,284,135,5001
"11",10,283.484110692222,0.4043618928873,0.107816822588106,0.00371059230224061,5000.08007988179,0.0133402309368246,0.906579887273176,134.894701718609,0.0825379512470489,0.0220031470864865,0.000757183056945807,284,135,5001
"12",11,283.435289870794,0.432301035698705,0.127565208847532,0.00484388465983934,5000.08447653321,0.0172065377978073,0.898316928986039,134.884731220386,0.0882459744060246,0.026034335774084,0.000988469434200262,284,135,5001
"13",12,283.386929337348,0.458440645382278,0.148461809988282,0.00616820728147472,5000.08800707594,0.0216500554353921,0.890342868624404,134.874853755657,0.0935873262096555,0.0303001660298974,0.00125875210306218,284,135,5001
"14",13,283.339014479052,0.482884651449715,0.170408281135797,0.00769258836239605,5000.09063569817,0.0266804888945264,0.882683812938499,134.865066365872,0.0985831655111477,0.0347805919403857,0.00156987667673822,284,135,5001
"15",14,283.291529362862,0.505733287350966,0.193312331093121,0.00942501869393513,5000.09233079621,0.0323032251178452,0.875365978673158,134.855365821279,0.103253901117536,0.0394568003513167,0.00192347725184819,284,135,5001
"16",15,283.244456727279,0.527083267338203,0.21708748482943,0.0113725205536594,5000.09306469466,0.0385198136558225,0.868415491687419,134.845748619147,0.107619227782537,0.0443111626304016,0.00232099044036702,284,135,5001
"17",16,283.19777798392,0.547027947026385,0.24165285511869,0.013541213935075,5000.09281337735,0.0453284138293417,0.86185820882036,134.836210983976,0.111698158871977,0.0493271882908571,0.00276366886100322,284,135,5001
"18",17,283.15147322842,0.565657468149903,0.266932923396706,0.0159363800331739,5000.09155622949,0.052724208336788,0.855719562170898,134.826748869634,0.11550905580343,0.0544894804893143,0.0032525940729644,284,135,5001
"19",18,283.105521259961,0.583058888282353,0.292857329808381,0.0185625219481579,5000.08927579106,0.0606997839953207,0.850024424948648,134.817357963247,0.119069654416394,0.0597836933919646,0.00378868894439502,284,135,5001
"20",19,283.059899607995,0.599316297872784,0.319360671384678,0.0214234227475614,5000.08595752092,0.0692454823619448,0.844796996719635,134.80803369057,0.122397088753051,0.0651964911925562,0.0043727294839971,284,135,5001
"21",20,283.014584565231,0.614510926008106,0.346382307781938,0.0245222009785867,5000.08158957135,0.078349722103604,0.840060706550149,134.798771222642,0.125507912537304,0.070715508666464,0.00500535615448101,284,135,5001
"22",21,282.969551225917,0.628721236384806,0.373866173968797,0.0278613637298882,5000.07616257243,0.0879992950753973,0.835838132492347,134.789565483522,0.128418118654922,0.0763293131354058,0.0056870846880044,284,135,5001
"23",22,282.924773528465,0.642023014937365,0.401760599221294,0.0314428573764426,5000.06966942594,0.0981796383340343,0.832150935726737,134.780411158926,0.131143156930417,0.0820273677124816,0.00641831643074326,284,135,5001
"24",23,282.880224301997,0.654489449609893,0.430018132495216,0.035268115897713,5000.062105109,0.108875081757839,0.829019809244027,134.771302705664,0.133697950300283,0.0877999958410815,0.0071993481942626,284,135,5001
"25",24,282.835875315436,0.666191204505191,0.458595372882621,0.039338107176402,5000.05346648601,0.120069076243488,0.826464437749575,134.7622343616,0.136096909839046,0.0936383468648361,0.00803038169643913,284,135,5001
"26",25,282.791697328932,0.677196488545115,0.487452805376417,0.0436533771467384,5000.04375212926,0.131744401728682,0.8245034690086,134.753200156095,0.138353948665844,0.0995343626737775,0.00891153256528089,284,135,5001
"27",26,282.747660147093,0.687571119319881,0.516554641747825,0.0482140918396599,5000.03296214813,0.143883356135945,0.823154495728842,134.744193920827,0.140482494870335,0.105480745386932,0.00984283891523862,284,135,5001
"28",27,282.703732673273,0.697378583232021,0.545868666038612,0.0530200774562291,5000.02109802625,0.156467927236347,0.822434046514712,134.735209300823,0.142495503684122,0.111470925969988,0.0108242695226802,284,135,5001
"29",28,282.659882964466,0.706680092533041,0.575366084452558,0.0580708585483594,5000.00816246635,0.169479948711461,0.822357584935279,134.726239765619,0.144405469020269,0.11749903374428,0.0118557316165692,284,135,5001
"30",29,282.616078286406,0.715534639725065,0.605021379527241,0.0633656943419796,4999.99415924274,0.182901241235347,0.822939516026495,134.717278620468,0.146224434477774,0.123559866762923,0.0129370782914614,284,135,5001
"31",30,282.572285168477,0.723999049845758,0.634812168409656,0.0689036132676749,4999.97909306093,0.196713739667658,0.824193199400253,134.708319017508,0.147964003917283,0.12964886301831,0.0140681155560126,284,135,5001
"32",31,282.528469458079,0.73212803106353,0.664719065099959,0.0746834457572727,4999.96296942444,0.21089960732895,0.826130968226231,134.699353966822,0.14963535169563,0.135762072453504,0.0152486090288547,284,135,5001
"33",32,282.484596374136,0.739974223951859,0.694725546549247,0.0807038553626784,4999.94579450832,0.225441338264954,0.828764153408027,134.690376347317,0.151249232634926,0.141896129754499,0.0164782902932621,284,135,5001
"34",33,282.440630559472,0.747588249762057,0.72481782251434,0.0869633682515696,4999.92757503932,0.240321848350724,0.832103112324105,134.681378917383,0.152815991791757,0.148048227903819,0.0177568629216851,284,135,5001
"35",34,282.396536131815,0.755018757962466,0.754984709090057,0.0934604011330053,4999.90831818241,0.255524556029288,0.836157261554059,134.672354325258,0.154345574081538,0.15421609247951,0.0190840081809155,284,135,5001
"36",35,282.352276733212,0.762312473271709,0.785217505851473,0.100193287664838,4999.88803143351,0.271033453432062,0.840935113053386,134.663295119081,0.155847533804811,0.160397956686058,0.0204593904284128,284,135,5001
"37",36,282.307815577681,0.769514242375011,0.815509876549966,0.107160303393669,4999.86672251813,0.286833168582005,0.846444313281595,134.654193756569,0.157331044114327,0.166592537106069,0.021882662210091,284,135,5001
"38",37,282.263115496929,0.776667080478433,0.845857733315929,0.114359689277057,4999.84439929583,0.30290901933762,0.852691684827217,134.645042614312,0.158804906454778,0.172799010163423,0.023353469069658,284,135,5001
"39",38,282.218138984009,0.78381221782548,0.876259124328401,0.12178967383679,4999.82106967019,0.319247059696027,0.859683270109524,134.63583399663,0.160277560000762,0.179016989290117,0.0248714540794197,284,135,5001
"40",39,282.172848234818,0.790989146273321,0.906714124917768,0.129448493991148,4999.79674150419,0.335834119035804,0.867424376770778,134.626560143994,0.161757091113003,0.185246502790234,0.026436262102286,284,135,5001
"41",40,282.127205187313,0.798235666001814,0.937224732072278,0.137334414613328,4999.77142254075,0.352657834845362,0.875919624404657,134.617213240982,0.163251242827907,0.191487972395396,0.0280475437945634,284,135,5001
"42",41,282.081171558408,0.805587932407259,0.967794762322467,0.145445746862431,4999.74512032825,0.369706679449706,0.885172992296403,134.607785423743,0.164767424391123,0.197742192506776,0.0297049593589663,284,135,5001
"43",42,282.034708878473,0.813080503214042,0.998429752979994,0.153780865332721,4999.7178421509,0.386969981217682,0.89518786787815,134.598268786982,0.166312720841977,0.204010310119198,0.0314081820571435,284,135,5001
"44",43,281.987778523404,0.820746385820999,1.0291368667088,0.162338224066184,4999.68959496366,0.404437940702831,0.905967095629135,134.588655390434,0.167893902652238,0.210293805423176,0.0331569014908772,284,135,5001
"45",44,281.940341744235,0.828617084885002,1.05992479940728,0.171116371472737,4999.66038533168,0.422101642143773,0.917513026175025,134.578937264838,0.169517435419746,0.216594473080875,0.0349508266609824,284,135,5001
"46",45,281.892359694286,0.836722650131997,1.09080369138005,0.180113964201807,4999.63021937391,0.439953060724411,0.929827565363593,134.5691064174,0.17118948961492,0.222914404171977,0.0367896888128044,284,135,5001
"47",46,281.843793453839,0.845091724375126,1.12178504177752,0.189329780008336,4999.59910271091,0.45798506597012,0.942912223115496,134.559154836742,0.172915950375944,0.229255968805311,0.0386732440770822,284,135,5001
"48",47,281.794604052354,0.853751591710586,1.15288162628029,0.198762729655606,4999.56704041649,0.476191421633301,0.956768161869041,134.549074497347,0.174702427346635,0.235621799391925,0.0406012759148182,284,135,5001
"49",48,281.744752488245,0.862728225854391,1.18410741800405,0.208411867896657,4999.53403697314,0.494566782400198,0.971396244456697,134.538857363501,0.176554264549403,0.242014774574932,0.042573597374662,284,135,5001
"50",49,281.694199746249,0.872046338576948,1.21547751159897,0.218276403575361,4999.500096231,0.513106687730572,0.986797081268687,134.528495392733,0.178476550284472,0.248438003811145,0.0445900531711848,284,135,5001
"51",50,281.642906812407,0.881729428186553,1.24700805051907,0.228355708887123,4999.4652213703,0.531807553123874,1.00297107657241,134.517980538763,0.180474127045314,0.254894812599837,0.0466505215921937,284,135,5001
"52",51,281.590834686708,0.891799828013199,1.27871615744582,0.238649327832954,4999.42941486706,0.55066665905715,1.01991847387962,134.507304753962,0.182551601440347,0.261388728355674,0.0487549162419747,284,135,5001
"53",52,281.537944393507,0.902278754830971,1.31061986772337,0.249156983938641,4999.39267846175,0.569682137970602,1.03763940027694,134.49645999136,0.18471335410801,0.267923466897051,0.0509031876350822,284,135,5001
"54",53,281.484196989638,0.913186357169573,1.34273806597318,0.259878587219777,4999.35501313105,0.588852959345573,1.05613390959685,134.485438206163,0.186963549615475,0.27450291958437,0.0530953246367921,284,135,5001
"55",54,281.429553570365,0.924541763450647,1.37509042571593,0.270814240468487,4999.31641906238,0.608178913230647,1.07540202438155,134.474231356833,0.189306146327505,0.281131141073379,0.055331355765673,284,135,5000.99999999999
