"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Total1","Total2","TotalV"
"1",0,284,0,0,0,5000,0,1,175.5,0,0,0,284,175.5,5001
"2",1,283.946025459186,0.0526459390098625,0.00132404655352653,4.55525084097324e-06,5000.00993199967,1.79195694126086e-05,0.990050080761546,175.488988259248,0.0107406883418573,0.000270123086453158,9.29324162590552e-07,284,175.5,5001
"3",2,283.892598228334,0.102188542944579,0.0051785922855182,3.46364361677604e-05,5000.01966315428,0.000134648939566267,0.980202196777674,175.478086797646,0.0208495907133161,0.00105654518915303,7.06645178825725e-06,284,175.5,5001
"4",3,283.839712578935,0.148788338660327,0.0113842640261587,0.00011481837835409,5000.02909643493,0.000441073185380706,0.970462491878873,175.467294488747,0.0303593489499685,0.00232273658114115,2.34257215677218e-05,284,175.5,5001
"5",4,283.787362749174,0.192593938765747,0.0197763308078002,0.0002669812523424,5000.03814552381,0.00101321579845256,0.960841260385905,175.456610197114,0.0393001835590999,0.00403514699090358,5.44723362412861e-05,284,175.5,5001
"6",5,283.735542505963,0.233748733596251,0.0301973278661744,0.000511432574164472,5000.04673037362,0.00191750324118455,0.951352123133333,175.446032690424,0.0477012545257606,0.00616170388080638,0.000104351169125363,284,175.5,5001
"7",6,283.684244972736,0.272389471591229,0.0424989221862933,0.000866633486731793,5000.05477829133,0.00320985494565936,0.942011853719156,175.435560603851,0.0555903729024223,0.00867219232565866,0.000176830921378838,284,175.5,5001
"8",7,283.633462489586,0.308647348065715,0.0565406889290826,0.00134947341916112,5000.06222284378,0.00493763422308202,0.932839521994539,175.425192411515,0.0629942222026655,0.0115380062326498,0.000275360049560991,284,175.5,5001
"9",8,283.58318647788,0.342648324526723,0.0721898542112764,0.00197534338200045,5000.06900356544,0.00714033527723295,0.923856099282505,175.41492639875,0.0699384234574553,0.0147320961159305,0.000403081676940707,284,175.5,5001
"10",9,283.53340734025,0.37451330417667,0.0893211710438827,0.0027581845294315,5000.07506576472,0.00985007077935474,0.915084164504801,175.404760641545,0.0764475710170578,0.0182289439687074,0.000562843468954756,284,175.5,5001
"11",10,283.484114365249,0.404358500787992,0.107816548230325,0.00371058573206448,5000.08036013502,0.0130923534819502,0.906547511497644,175.394692986982,0.0825453076429264,0.0220044878818224,0.000757217493493612,284,175.5,5001
"12",11,283.435295652784,0.432295748824409,0.127564723933778,0.00484387445774813,5000.08484239249,0.0168868106355969,0.898270796873784,175.384721037872,0.0882543876462385,0.0260360557623899,0.000988518719334392,284,175.5,5001
"13",12,283.386938070251,0.458432733989399,0.14846100490827,0.00616819085141414,5000.08847298068,0.0212477432390955,0.890279276081922,175.374842143689,0.0935967238184628,0.0303023123962381,0.00125882009642377,284,175.5,5001
"14",13,283.339027218363,0.482873213035265,0.170407006713927,0.00769256188720852,5000.09121677495,0.0261846715750993,0.882598553472569,175.365053393464,0.0985934321690831,0.0347832067146615,0.00156996765208923,284,175.5,5001
"15",14,283.291547404812,0.505717228415756,0.193310390106251,0.00942497666541385,5000.09304278232,0.0317028762165566,0.875254341460502,175.355351610284,0.103264875606381,0.0394599182874944,0.00192359582162029,284,175.5,5001
"16",15,283.244481635902,0.527061286320269,0.217084622501404,0.0113724552763824,5000.09392386692,0.0378038700598639,0.868272263019731,175.345733349463,0.107630700152194,0.0443148089135474,0.00232114147096546,284,175.5,5001
"17",16,283.19781161795,0.546998518190758,0.241648748932676,0.0135411149263028,5000.09383648637,0.0444858367883142,0.861677676837284,175.336194898711,0.111709867785614,0.0493313761402711,0.00276385736341332,284,175.5,5001
"18",17,283.151517767833,0.565618826603931,0.266927172239963,0.0159362333228666,5000.09276043912,0.0517440364988446,0.855495524384945,175.326732280175,0.115520686095279,0.0544942086596468,0.00325282506985401,284,175.5,5001
"19",18,283.105579232009,0.583009016208994,0.292849442506424,0.0185623092751147,5000.09067862278,0.0595711790756889,0.849750198142851,175.317341254223,0.119080834880869,0.0597889435827521,0.00378896731326342,284,175.5,5001
"20",19,283.059973912628,0.59925291202753,0.319350054697773,0.0214231206465405,5000.08757680316,0.0679577679908772,0.844465428849266,175.30801732467,0.122407390174334,0.065202225379871,0.0043730597756702,284,175.5,5001
"21",20,283.014678499796,0.614431466518135,0.346368253930869,0.0245217797547197,5000.08344339332,0.0768924163803614,0.839664190299223,175.298755745277,0.12551684596707,0.0707216663691525,0.00500574238653606,284,175.5,5001
"22",21,282.969668509058,0.628622856864479,0.373847847760285,0.0278607863171271,5000.07826924252,0.0863621373164825,0.83536862016819,175.289551527317,0.128425133940928,0.0763358086290901,0.00568753011277764,284,175.5,5001
"23",22,282.924918323164,0.641902573915718,0.401737024843574,0.0314420780767528,5000.07204743433,0.0963526104576453,0.831599955212067,175.280399448023,0.131147641494952,0.0820340872045535,0.00641882327755054,284,175.5,5001
"24",23,282.880401237683,0.654343503267455,0.429988180045913,0.0352670790029955,5000.0647730945,0.106848424803306,0.828378480698438,175.271294059827,0.133699228167866,0.087806794618133,0.0071999173865429,284,175.5,5001
"25",24,282.836089509159,0.666016000666174,0.458557744709188,0.0393367454655013,5000.05644320679,0.117833302325344,0.825723490882448,175.262229700127,0.136094240902358,0.093645046427807,0.00803101254252092,284,175.5,5001
"26",25,282.791954405553,0.676987961903889,0.487406022281181,0.0436516102617112,5000.04705643747,0.12929030185877,0.82365326066869,175.25320050152,0.138346528185691,0.0995407478702895,0.00891222242388425,284,175.5,5001
"27",26,282.747966258484,0.687324887854604,0.51649702911978,0.0482118245414936,5000.03661296812,0.141202004279977,0.822185027603342,175.244200402411,0.140469453200144,0.105486561552338,0.00984358283600573,284,175.5,5001
"28",27,282.704094516524,0.697089945741814,0.545798339974827,0.0530171977595534,5000.02511433631,0.153550680922417,0.821334982767097,175.235223157843,0.142475906206233,0.111475876088846,0.0108250598618751,284,175.5,5001
"29",28,282.660307799103,0.706344027238195,0.575280937922447,0.0580672357364468,5000.01256328388,0.166318446499078,0.821118269621171,175.226262350447,0.144378316281981,0.117502775642045,0.0118565576284293,284,175.5,5001
"30",29,282.616573950641,0.715145803864448,0.604919068629633,0.0633611768643829,4999.99896361252,0.1794873973443,0.821548990137665,175.217311401453,0.146188662514094,0.123562010336987,0.0129379256958869,284,175.5,5001
"31",30,282.572860094507,0.723551780199778,0.634690098769967,0.0688980265226981,4999.98432004655,0.193039736040543,0.822640217406844,175.208363581653,0.147918484746213,0.129648967517012,0.014068966083238,284,175.5,5001
"32",31,282.529132686459,0.731616345328831,0.664574378450253,0.0746765897620388,4999.96863810261,0.206957883385464,0.824404014000899,175.199412022276,0.149578893971454,0.135759643810854,0.015249439941849,284,175.5,5001
"33",32,282.485357567264,0.739391822891753,0.694555107529848,0.0806955023139229,4999.95192396598,0.221224578589565,0.82685145542942,175.190449725679,0.151180582444588,0.141890617987541,0.0164790738886681,284,175.5,5001
"34",33,282.441500014232,0.746928520055408,0.724618205731503,0.0869532599806268,4999.93418437339,0.235822968539916,0.829992658069768,175.181469575832,0.152733833579199,0.148039024578776,0.0177575660101655,284,175.5,5001
"35",34,282.397524791408,0.754274775673303,0.75475218645993,0.0934482464587434,4999.91542650209,0.250736686910015,0.833836811004581,175.172464348515,0.154248531684856,0.154202528251992,0.0190845915478223,284,175.5,5001
