"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Total1","Total2","TotalV"
"1",0,284,0,0,0,5000,0,1,270,0,0,0,284,270,5001
"2",1,283.946025459258,0.0526459387808019,0.00132404674419618,4.55521714592321e-06,5000.00993240111,1.75236442944342e-05,0.990050075243531,269.988988138382,0.0107408071239904,0.000270125170628207,9.29323035112426e-07,284,270,5001
"3",2,283.892598230702,0.102188524139491,0.00517861162447451,3.46335336581843e-05,5000.01966621701,0.000131662901174641,0.980202120088595,269.978086319255,0.0208500501635019,0.00105656464083291,7.06594070514703e-06,284,270,5001
"4",3,283.839712592218,0.148788307785585,0.0113842848890248,0.000114815107321586,5000.02910656342,0.000431317663395798,0.970462118919969,269.967293424728,0.0303603576877982,0.00232279213679547,2.34254470305592e-05,284,270,5001
"5",4,283.787362800761,0.192593868274015,0.0197763536653915,0.000266977299335847,5000.03816906146,0.000990820403177886,0.960840118141731,269.95660833006,0.0393019265447389,0.00403527065678639,5.44727386690741e-05,284,270,5001
"6",5,283.735542657159,0.233748565052448,0.0301973499418117,0.000511427846921725,5000.04677545263,0.00187513098475388,0.951349416389361,269.946029816596,0.0477038945200808,0.00616193579547191,0.000104353088076007,284,270,5001
"7",6,283.684245338813,0.272389101948312,0.0424989300386897,0.000866629200300018,5000.05485466595,0.00313894107046772,0.942006392974793,269.935556537066,0.0555940486953268,0.00867257833643153,0.000176835902303916,284,270,5001
"8",7,283.633463261799,0.308646600302595,0.0565406685227496,0.00134946937618589,5000.06234176258,0.00482855915256337,0.932829678266575,269.925186987434,0.0629990435386348,0.0115385991699645,0.000275369857524526,284,270,5001
"9",8,283.583187948477,0.342646930552571,0.0721897820344674,0.00197533893564577,5000.06917763562,0.00698260443373939,0.923839759945206,269.914919479758,0.0699444684321688,0.0147329532561515,0.000403098553202191,284,270,5001
"10",9,283.533409929627,0.374510884897886,0.0893210064850641,0.00275817898991452,5000.0753088229,0.00963248018991046,0.915058696908675,269.904752122055,0.0764548828936749,0.0182301247823611,0.000562870268811416,284,270,5001
"11",10,283.484118650747,0.404354542478185,0.10781622881138,0.00371057796303787,5000.08068712976,0.0128031335412715,0.906509736695656,269.894682799045,0.082553890886723,0.0220060524171903,0.000757257651319553,284,270,5001
"12",11,283.435302398947,0.432289579783601,0.127564158809875,0.00484386245967474,5000.08526927482,0.0165137538964663,0.898216971277904,269.884709157075,0.0882642039925536,0.0260380627282429,0.000988576203771665,284,270,5001
"13",12,283.386948259467,0.45842350273969,0.14846006620109,0.0061681715923196,5000.08901660023,0.0207783221754318,0.890205077597162,269.874828595109,0.0936076886334489,0.0303048168475607,0.00125889941024417,284,270,5001
"14",13,283.339042082194,0.482859866528846,0.170405520362744,0.00769253091467911,5000.0918947834,0.0256061428900518,0.882499073712086,269.865038257741,0.0986054107928212,0.0347862576836992,0.00157007378208446,284,270,5001
"15",14,283.291568455724,0.505698490729401,0.193308125993713,0.00942492755239713,5000.09387354416,0.0310023723400159,0.875124083501014,269.855335029765,0.103277679774186,0.0394635563117963,0.00192373414933001,284,270,5001
"16",15,283.244510698857,0.527035638743801,0.217081283355893,0.011372379043669,5000.09492637634,0.0369684805760878,0.868105143078537,269.845715534289,0.10764408468008,0.044319063356751,0.00232131767406564,284,270,5001
"17",16,283.197850861792,0.546964180425915,0.241643958439764,0.013540999342444,5000.09503029048,0.0435026797240065,0.861467029793768,269.836176132857,0.111723527462181,0.0493362623922286,0.00276407728800141,284,270,5001
