"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Total1","Total2","TotalV"
"43",42,282.039670696146,0.809584633456559,0.99705395713181,0.153690713265883,4999.74204496179,0.371931573940044,0.886023464265587,256.098999893712,0.165752793470424,0.203844684559058,0.0314026282583127,284,256.5,5001
"44",43,281.993250212577,0.816922585657034,1.02759274874895,0.162234453017617,4999.71517848969,0.388693350887854,0.896128159419159,256.089477151281,0.1672727675984,0.210100461990186,0.0331496191306109,284,256.5,5001
"45",44,281.946360076793,0.82444533315127,1.05819722266294,0.170997367393421,4999.68739015412,0.40563900556052,0.906970840318434,256.079856746252,0.16883116576388,0.216370544989373,0.0349415429940814,284,256.5,5001
"46",45,281.898962956924,0.832182408071172,1.08887666077782,0.179977974226978,4999.65868640941,0.422760482855768,0.918553107737547,256.07013097595,0.170434064174224,0.222656855433618,0.03677810444224,284,256.5,5001
"47",46,281.851021461202,0.84016194667512,1.11964168691081,0.189174905212512,4999.62907325859,0.440050574538768,0.93087616686907,256.060292120777,0.172087256410728,0.228961591290827,0.038659031520813,284,256.5,5001
"48",47,281.802498160043,0.848410737059432,1.15050418518267,0.198586917714775,4999.59855620731,0.457502919276682,0.943940873406582,256.050332448625,0.173796263161971,0.235287210054215,0.0405840781584403,284,256.5,5001
"49",48,281.753355605824,0.856954266915905,1.18147722159522,0.208212905665392,4999.56714022127,0.475111999633378,0.957747779093403,256.040244218787,0.175566341974714,0.241636412826253,0.0425530264116045,284,256.5,5001
"50",49,281.703556350349,0.865816771299147,1.2125749687654,0.218051909586227,4999.53482968708,0.492873136321628,0.97229717659908,256.030019685407,0.177402497014878,0.248012129046379,0.0445656885320678,284,256.5,5001
"51",50,281.653062960072,0.875021280361648,1.24381263378764,0.228103125779298,4999.50162837641,0.510782479992827,0.987589143598067,256.019651100448,0.179309488829909,0.254417501857065,0.0466219088648754,284,256.5,5001
"52",51,281.601838029065,0.884589667013825,1.27520638920501,0.238365914716661,4999.46753941325,0.528837000798828,1.0036235859467,256.009130716208,0.181291844103768,0.26085587410467,0.0487215655837456,284,256.5,5001
"53",52,281.549844189894,0.8945426944577,1.30677330694868,0.248839808699844,4999.43256524404,0.547034476079227,1.02040027987716,255.998450787381,0.183353865393685,0.267330774946811,0.0508645722780218,284,256.5,5001
"54",53,281.497044122285,0.904900063545232,1.33853129539674,0.259524518773016,4999.39670761068,0.565373476227714,1.03791891309295,255.987603572675,0.185499640839067,0.273845907097438,0.0530508793880008,284,256.5,5001
"55",54,281.443400559739,0.915680459907349,1.37049903939339,0.270419940960768,4999.35996752622,0.583853349063365,1.05617912471706,255.976581335988,0.187733053831148,0.28040513467752,0.0552804755030872,284,256.5,5001
"56",55,281.388876294156,0.926901600803382,1.40269594317115,0.281526161870098,4999.32234525304,0.602474202917096,1.07518054403756,255.965376347176,0.190057792632979,0.287012471660052,0.0575533885308548,284,256.5,5001
"57",56,281.333434178484,0.938580281919307,1.4351420758984,0.292843463698358,4999.28384028335,0.621236888443027,1.09492282820357,255.953980882403,0.19247735999697,0.293672070853668,0.0598696867457471,284,256.5,5001
"58",57,281.277037127573,0.950732423400625,1.46785812036727,0.304372328658812,4999.24445132192,0.640142979695043,1.11540569837808,255.942387224119,0.194995082632531,0.300388213528719,0.0622294797193549,284,256.5,5001
"59",58,281.219648117029,0.96337311424823,1.50086532602079,0.31611344270189,4999.20417627166,0.659194754798112,1.13662897354245,255.930587660618,0.197614120345744,0.307165299929476,0.064632919107049,284,256.5,5001
"60",59,281.161230180597,0.976516659089028,1.53418546124346,0.328067699070702,4999.16301221973,0.678395174951876,1.15859260531462,255.918574485277,0.200337475674713,0.314007839644972,0.067080199403126,284,256.5,5001
"61",60,281.101746405657,0.990176622493362,1.56784077070743,0.340236201142334,4999.12095542659,0.697747863598395,1.18129670981217,255.90633999541,0.203168003028786,0.320920443011328,0.0695715585499088,284,256.5,5001
"62",61,281.041159927373,1.00436587165732,1.60185393617446,0.352620264795441,4999.07800131674,0.717257085776381,1.20474159747721,255.893876490831,0.206108417498513,0.327907813220263,0.0721072784501884,284,256.5,5001
"63",62,280.979433920651,1.01909662325119,1.63624803546319,0.365221420634868,4999.03414447019,0.736927724931424,1.22892780487597,255.881176271941,0.209161304534354,0.334974738069556,0.0746876854546284,284,256.5,5001
"64",63,280.916531591314,1.03438048385149,1.67104650935008,0.3780414154846,4998.98937861663,0.756765262314768,1.25385612105825,255.868231637671,0.212329128309495,0.342126083322952,0.0773131506968562,284,256.5,5001
"65",64,280.852416165843,1.05022849106695,1.70627312945792,0.39108221363173,4998.94369663068,0.776775755689817,1.27952761363148,255.855034883106,0.215614240234884,0.34936678627946,0.0799840903794772,284,256.5,5001
"66",65,280.787050879551,1.06665115606024,1.74195196650143,0.404345997887013,4998.89709052785,0.796965817139682,1.30594365501125,255.841578296777,0.219018887771414,0.356701849426126,0.0827009660251455,284,256.5,5001
"67",66,280.720398963587,1.08365850390618,1.7781073622801,0.417835170226412,4998.84955146209,0.817342591576147,1.33310594633329,255.827854157695,0.22254522280467,0.364136334857713,0.0854642846421673,284,256.5,5001
"68",67,280.652423630813,1.10126011316303,1.8147639038517,0.4315523521726,4998.8010697244,0.837913735484059,1.36101654011167,255.813854732148,0.226195309866672,0.37167535914719,0.0882745988380836,284,256.5,5001
"69",68,280.583088060569,1.11946515464845,1.8519463998505,0.445500384932418,4998.75163474239,0.858687395942933,1.38967786166412,255.799572270252,0.229971134203042,0.379324088660106,0.0911325068845882,284,256.5,5001
"70",69,280.512355382412,1.13828242933627,1.88967985894613,0.459682329305963,4998.70123508071,0.879672189996596,1.41909272929494,255.784999002282,0.233874609668433,0.387087735312277,0.0940386527369713,284,256.5,5001
"71",70,280.44018865889,1.15772040533829,1.92798947037835,0.474101465393424,4998.64985844229,0.90087718444815,1.4492643732603,255.770127134786,0.237907586443095,0.394971552757776,0.0969937260134709,284,256.5,5001
"72",71,280.366550867427,1.17778725394983,1.96690058650217,0.488761292121092,4998.59749167032,0.92231187612865,1.48019645355147,255.7549488465,0.242071858566392,0.402980832994245,0.0999984619389669,284,256.5,5001
"73",72,280.291404881376,1.19849088473915,2.00643870727631,0.503665526608148,4998.54412075078,0.943986172687458,1.51189307653226,255.739456284087,0.246369171283404,0.411120903372154,0.103053641257478,284,256.5,5001
"74",73,280.214713450314,1.21983897966377,2.04662946662751,0.518818103394806,4998.48973081558,0.965910373946447,1.54435881046903,255.723641557686,0.250801228201396,0.419397123994584,0.106160090117729,284,256.5,5001
"75",74,280.136439179626,1.24183902619964,2.08749862062326,0.534223173551532,4998.43430614615,0.988095153855,1.57759869999347,255.707496736316,0.255369698253454,0.427814885494142,0.109318679935876,284,256.5,5001
"76",75,280.056544509455,1.26449834947133,2.12907203738567,0.549885103688172,4998.37783017738,1.01055154307812,1.61161827953925,255.69101384312,0.260076222467221,0.436379607173578,0.112530327239296,284,256.5,5001
"77",76,279.974991693066,1.28782414337458,2.17137568867903,0.565808474880983,4998.32028550196,1.03329091224554,1.64642358579516,255.674184850471,0.264922420537129,0.445096735496774,0.115795993495196,284,256.5,5001
"78",77,279.891742774677,1.31182350068433,2.21443564310421,0.581998081534689,4998.26165387489,1.0563249558854,1.68202116921792,255.657001674956,0.269909897199122,0.453971742916798,0.119116684927594,284,256.5,5001
"79",78,279.806759566826,1.33650344214454,2.25827806083333,0.598458930195884,4998.20191621829,1.07966567706247,1.71841810464857,255.639456172239,0.275040248407331,0.463010127027836,0.122493452326089,284,256.5,5001
"80",79,279.72000362731,1.36187094453773,2.3029291898187,0.615196238333242,4998.14105262618,1.10332537273675,1.75562200107689,255.62154013181,0.28031506731267,0.472217410027918,0.125927390849655,284,256.5,5001
"81",80,279.631436235756,1.38793296773484,2.34841536341042,0.632215433099223,4998.07904236954,1.12731661985531,1.79364101059848,255.603245271648,0.285735950043796,0.481599138479508,0.129419639828537,284,256.5,5001
"82",81,279.541018369867,1.41469648072795,2.39476299931819,0.649522150087146,4998.0158639012,1.1516522621867,1.83248383660917,255.584563232786,0.291304501291316,0.491160883355169,0.132971382567165,284,256.5,5001
"83",82,279.4487106814,1.44216848665044,2.44199859985335,0.667122232096731,4997.95149486081,1.17634539790441,1.87215974128161,255.565485573797,0.297022339696553,0.500908240355723,0.136583846150853,284,256.5,5001
"84",83,279.354473471901,1.470356046791,2.49014875338805,0.685021727920446,4997.88591207971,1.20140936792303,1.91267855236847,255.546003765206,0.302891103046601,0.510846830488506,0.140258301258893,284,256.5,5001
"85",84,279.258266668258,1.49926630360987,2.53924013696994,0.703226891162266,4997.81909158563,1.2268577449882,1.95405066937638,255.526109183842,0.308912453277764,0.520982300893537,0.143996061986509,284,256.5,5001
"86",85,279.160049798102,1.52890650276711,2.58929952003102,0.721744179099699,4997.75100860732,1.25270432351895,1.99628706915451,255.505793107126,0.315088081289842,0.531320325905677,0.147798485677987,284,256.5,5001
"87",86,279.059781965095,1.5592840141745,2.64035376913132,0.740580251599244,4997.68163757886,1.27896311019903,2.03939931094082,255.485046707312,0.321419711574059,0.54186660834107,0.151666972773166,284,256.5,5001
"88",87,278.957421824143,1.59040635208384,2.69242985367856,0.759741970094759,4997.61095214378,1.30564831531141,2.0833995409085,255.463861045676,0.327909106657751,0.552626880996453,0.155602966669316,284,256.5,5001
"89",88,278.85292755657,1.62228119422613,2.74555485256665,0.779236396637523,4997.53892515893,1.33277434480872,2.12830049625455,255.44222706668,0.334558071369205,0.563606908350177,0.159607953600339,284,256.5,5001
"90",89,278.74625684528,1.65491640001691,2.79975596167692,0.799070793026158,4997.46552869802,1.36035579311023,2.17411550887122,255.420135592085,0.341368456926311,0.574812488454076,0.163683462535043,284,256.5,5001
"91",90,278.637366849944,1.68832002784437,2.85506050218764,0.819252620023914,4997.39073405474,1.3884074366148,2.22085850864049,255.397577315045,0.348342164852944,0.586249455005615,0.167831065096167,284,256.5,5001
"92",91,278.526214182234,1.72250035145792,2.91149592963831,0.839789536670228,4997.31451174569,1.41694422791741,2.26854402639063,255.374542794181,0.3554811507272,0.597923679590062,0.172052375501686,284,256.5,5001
"93",92,278.412754881135,1.75746587547543,2.96908984369722,0.860689399692876,4997.23683151273,1.44598129071594,2.31718719655281,255.351022447622,0.362787427765808,0.609841074082715,0.17634905052981,284,256.5,5001
"94",93,278.296944388363,1.79322535002859,3.02786999858163,0.881960263026451,4997.15766232505,1.47553391539358,2.36680375955488,255.32700654704,0.370263070249236,0.62200759320158,0.180722789508999,284,256.5,5001
"95",94,278.17873752391,1.82978778456605,3.08786431408195,0.903610377442372,4997.07697238075,1.50561755526097,2.41741006398793,255.302485211672,0.377910216792128,0.634429237201167,0.18517533433418,284,256.5,5001
"96",95,278.058088461728,1.86716246083496,3.14910088714225,0.925648190295064,4996.99472910798,1.53624782344181,2.46902306858057,255.277448402327,0.385731073463897,0.647112054698443,0.189708469510281,284,256.5,5001
"97",96,277.934950705598,1.90535894506173,3.21160800395144,0.948082345388493,4996.9108991656,1.56744049038423,2.52166034401418,255.251885915389,0.393727916764356,0.660062145622278,0.194324022224064,284,256.5,5001
"98",97,277.80927706518,1.94438709935325,3.27541415250061,0.97092168296668,4996.82544844341,1.59921148197998,2.57534007461157,255.225787376817,0.401903096459414,0.673285664278086,0.199023862445177,284,256.5,5001
"99",98,277.681019632265,1.98425709234018,3.34054803556365,0.994175239831413,4996.73834206179,1.6315768782727,2.63008105993005,255.199142236141,0.410259038281914,0.686788822519658,0.203809903057236,284,256.5,5001
"100",99,277.550129757266,2.02497940908401,3.40703858405979,1.01785224958988,4996.64954437097,1.66455291273596,2.68590271628852,255.171939760457,0.418798246502753,0.700577893020559,0.208684100019659,284,256.5,5001
"101",100,277.416558025938,2.06656486026971,3.47491497075819,1.04196214303452,4996.55901894964,1.69815597210148,2.74282507825744,255.144169028424,0.427523306377479,0.714659212637758,0.213648452560912,284,256.5,5001
"102",101,277.280254236351,2.10902459070578,3.54420662428615,1.06651454865706,4996.46672860314,1.73240259671745,2.80086880013856,255.115818924262,0.43643688647357,0.729039185860525,0.21870500340373,284,256.5,5001
"103",102,277.141167376145,2.15237008715348,3.61494324340403,1.09151929329806,4996.37263536112,1.7673094814168,2.86005515746059,255.086878131756,0.44554174088362,0.743724288337916,0.223855839022811,284,256.5,5001
"104",103,276.999245600049,2.19661318550687,3.68715481151135,1.11698640293337,4996.27670047461,1.80289347687471,2.92040604851553,255.057335128256,0.454840711329651,0.758721070478547,0.229103089935408,284,256.5,5001
"105",104,276.854436207707,2.24176607734498,3.76087161135005,1.14292610359798,4996.1788844126,1.839171591435,2.9819439959589,255.027178178694,0.464336729163741,0.774036161116625,0.234448931025188,284,256.5,5001
"106",105,276.706685621803,2.28784131587734,3.83612423987222,1.1693488224479,4996.07914685811,1.87616099338445,3.04469214849625,254.996395329592,0.474032817270139,0.789676271238565,0.239895581899646,284,256.5,5000.99999999999
"107",106,276.555939366496,2.33485182130339,3.91294362324104,1.19626518896004,4995.97744670366,1.9138790136546,3.10867428267675,254.96497440308,0.483932091873985,0.805648197764806,0.24544530728133,284,256.5,5000.99999999999
"108",107,276.402142046189,2.38281088560637,3.99136103193482,1.22368603627002,4995.87374204625,1.95234314893014,3.17391480481352,254.932902990923,0.494037764261689,0.821958827381766,0.251100417433049,284,256.5,5000.99999999999
"109",108,276.245237324626,2.43173217680125,4.07140809592566,1.2516224026473,4995.7679901818,1.99157106514339,3.24043875304932,254.900168448546,0.504353142417969,0.838615140419153,0.256863268617218,284,256.5,5000.99999999999
"110",109,276.085167904332,2.4816297426562,4.15311681990519,1.28008553310694,4995.66014759908,2.03158060133444,3.30827179958458,254.866757889058,0.51488163258445,0.855624214768172,0.262736263589408,284,256.5,5001
"111",110,275.921875506406,2.53251801390618,4.23651959853123,1.30908688115692,4995.55016997305,2.07238977385657,3.37744025308412,254.832658177293,0.525626740744643,0.872993229836435,0.268721852126169,284,256.5,5000.99999999999
"112",111,275.755300850673,2.58441180697681,4.32164923167032,1.33863811067983,4995.43801215781,2.11401678090688,3.44797106127726,254.797855923837,0.536592074040033,0.890729470535653,0.274822531587114,284,256.5,5001
"113",112,275.585383636205,2.63732632623585,4.40853893961229,1.36875109794735,4995.32362817887,2.15648000736233,3.51989181376521,254.762337479068,0.547781342121876,0.908840331298487,0.281040847511237,284,256.5,5000.99999999999
"114",113,275.412062522211,2.69127716578886,4.49722237823405,1.39943793376582,4995.20697122504,2.19979802990146,3.59323074504826,254.726088927188,0.559198358443212,0.927333320121176,0.287379394247399,284,256.5,5000.99999999999
"115",114,275.235275109323,2.74628031083509,4.58773365409075,1.43071092575105,4995.08799363982,2.24398962239259,3.66801673778439,254.689096080257,0.570847041495445,0.946216062628821,0.293840815618878,284,256.5,5000.99999999999
"116",115,275.05495792115,2.80235213859594,4.6801073395055,1.4625826007482,4994.96664691211,2.28907376157025,3.74427932631769,254.651344472186,0.582731416000174,0.965496306186571,0.30042780562704,284,256.5,5000.99999999999
"117",116,274.871046386376,2.85950941885296,4.7743784874228,1.49506570734828,4994.8428816667,2.33506963287784,3.82204870041334,254.612819352781,0.594855614046875,0.985181923991752,0.307143109180792,284,256.5,5000.99999999999
"118",117,274.683474821749,2.91776931403237,4.87058264574508,1.52817321847374,4994.71664765442,2.38199663639273,3.90135570917752,254.573505681924,0.607223876153892,1.00528091907845,0.313989522843918,284,256.5,5000.99999999999
"119",118,274.492176414353,2.97714937897692,4.9687558724454,1.56191833422437,4994.58789374127,2.42987439327461,3.98223186544844,254.533388123393,0.619840552365641,1.02580142858433,0.320969895656994,284,256.5,5000.99999999999
"120",119,274.297083205055,3.03766756030506,5.0689347498916,1.5963144847482,4994.45656789749,2.4787227521729,4.06470935032766,254.492451038909,0.632710103263597,1.04675172786166,0.328087129965494,284,256.5,5000.99999999999
"121",120,274.098126072302,3.09934219540981,5.17115639905395,1.63137533323458,4994.32261718618,2.528561795812,4.14882101800093,254.450678482151,0.64583710095071,1.06814023461474,0.335344182283283,284,256.5,5000.99999999999
"122",121,273.895234716314,3.16219201110843,5.27545849355308,1.66711477902414,4994.18598775141,2.57941184772899,4.23460040085373,254.408054192744,0.659226230010697,1.08997551305495,0.342744064190622,284,256.5,5000.99999999999
"123",122,273.688337643731,3.22623612194742,5.38187927349427,1.70354696082716,4994.04662480598,2.63129347913797,4.3220817148742,254.364561590231,0.672882288441654,1.11226627806241,0.35028984326476,284,256.5,5000.99999999999
"124",123,273.477362152712,3.2914940281706,5.49045755907148,1.74068626004643,4993.90447261874,2.6842275159022,4.41129986534664,254.320183768038,0.686810188567037,1.135021399352,0.357984644042696,284,256.5,5000.99999999999
"125",124,273.262234318515,3.35798561335687,5.60123276392662,1.77854730420118,4993.75947450156,2.73823504559836,4.50229045283758,254.274903487414,0.701014957926852,1.15824990564285,0.365831649015818,284,256.5,5000.99999999999
"126",125,273.042878979965,3.42573114181192,5.71424490787842,1.81714497034515,4993.61157279625,2.79333742445057,4.59508977928865,254.228703171538,0.715501740126577,1.18196098870991,0.37383409962594,284,256.5,5000.99999999999
"127",126,272.819219724936,3.49475125533623,5.82953463077228,1.85649438895599,4993.46070885983,2.84955628508852,4.68973485507935,254.181564898951,0.730275795763803,1.20616400788211,0.381995297402687,284,256.5,5000.99999999999
"128",127,272.591178878138,3.5650669700704,5.94714320432714,1.8966109474648,4993.30682305097,2.9069135434337,4.7862634055894,254.133470397767,0.74534250323171,1.23086849400076,0.39031860500094,284,256.5,5000.99999999999
"129",128,272.358677489028,3.63669967289841,6.06711254410249,1.9375102939715,4993.14985471594,2.96543140583267,4.88471387821683,254.084401039662,0.760707359535814,1.25608415350502,0.39880744729737,284,256.5,5000.99999999999
"130",129,272.121635319543,3.70967111741152,6.18948522182909,1.97920834121633,4992.98974217343,3.02513237655234,4.98512545000603,254.034337833556,0.776375981148729,1.28182087272675,0.40746531256865,284,256.5,5000.99999999999
"131",130,271.879970832841,3.78400341965836,6.31430447697499,2.02172127052596,4992.82642269954,3.08603926507355,5.08753803537681,253.983261419448,0.792354104829832,1.30808872205304,0.416295753668964,284,256.5,5000.99999999999
"132",131,271.633601182542,3.85971905353526,6.44161422806065,2.06506553586201,4992.65983251237,3.14817519342354,5.19199229419828,253.93115206219,0.808647588446078,1.33489796011832,0.425302389245958,284,256.5,5000.99999999999
"133",132,271.382442202599,3.93684084592138,6.57145908357256,2.10925786790698,4992.48990675648,3.21156360343587,5.29852964007164,253.877989645273,0.825262411784764,1.36225903796678,0.434488904975838,284,256.5,5000.99999999999
"134",133,271.126408398088,4.01539197158025,6.7038843522123,2.15431527811921,4992.31657948749,3.27622826379303,5.40719224870512,253.82375366475,0.842204677342365,1.39018260310838,0.443859054798847,284,256.5,5000.99999999999
"135",134,270.865412935963,4.09539594745747,6.83893605348638,2.20025506309285,4992.13978365548,3.34219327746879,5.51802306704102,253.768423222751,0.859480611162158,1.41867950383033,0.453416662256377,284,256.5,5000.99999999999
