"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0,0,0,0,0,0,0,0,0,0,0,1
"2",0.00238438089880436,0.00238438090760099,0.00238438091493196,0.0023843809211354,0.00238438092645287,0.00238438093106151,0.0023843809350942,0.00238438093865256,0.00238438094181563,0.00238438094464581,0.00238438094719302,2
"3",0.00931972658710965,0.00931972666444751,0.00931972672890459,0.00931972678345148,0.00931972683021056,0.00931972687073851,0.00931972690620309,0.00931972693749739,0.00931972696531614,0.00931972699020786,0.00931972701261145,3
"4",0.0204876157142628,0.0204876157867187,0.0204876158471062,0.0204876158982086,0.0204876159420145,0.0204876159799826,0.0204876160132068,0.0204876160425241,0.0204876160685852,0.0204876160919041,0.020487616112892,4
"5",0.0355890621811096,0.0355890622317081,0.035589062273885,0.0355890623095813,0.0355890623401841,0.0355890623667109,0.0355890623899253,0.0355890624104112,0.035589062428623,0.0355890624449194,0.0355890624595875,5
"6",0.0543410572474543,0.0543410571848391,0.0543410571326706,0.0543410570885356,0.0543410570507112,0.0543410570179343,0.0543410569892576,0.0543410569639571,0.0543410569414698,0.054341056921351,0.0543410569032455,6
"7",0.0764764611240696,0.07647646076532,0.0764764604663695,0.0764764602134168,0.076476459996604,0.0764764598087025,0.0764764596442909,0.0764764594992236,0.0764764593702763,0.0764764592549033,0.0764764591510687,7
"8",0.101742987253369,0.101742986266443,0.101742985444011,0.101742984748111,0.101742984151627,0.101742983634677,0.101742983182348,0.101742982783235,0.101742982428469,0.101742982111047,0.101742981825368,8
"9",0.129903163734783,0.129903161515175,0.129903159665504,0.129903158100398,0.129903156758879,0.129903155596231,0.129903154578914,0.129903153681281,0.129903152883386,0.12990315216948,0.129903151526965,9
"10",0.16073382828971,0.160733823850695,0.160733820151509,0.160733817021425,0.160733814338491,0.16073381201328,0.160733809978718,0.160733808183515,0.160733806587778,0.160733805160012,0.160733803875022,10
"11",0.194025682445157,0.194025674274787,0.194025667466125,0.194025661704935,0.194025656766761,0.194025652487002,0.194025648742207,0.194025645437972,0.19402564250087,0.194025639872934,0.194025637507789,11
"12",0.229582959230703,0.229582945117368,0.22958293335621,0.22958292340443,0.229582914874309,0.22958290748152,0.229582901012816,0.229582895305126,0.229582890231616,0.229582885692153,0.229582881606631,12
"13",0.267223099405448,0.26722307624149,0.267223056938105,0.267223040604412,0.267223026604058,0.267223014470385,0.267223003853396,0.267222994485446,0.267222986158362,0.267222978707802,0.267222972002288,13
"14",0.306776420753955,0.306776384315586,0.306776353950128,0.306776328256172,0.306776306232703,0.306776287145639,0.306776270444414,0.306776255708004,0.306776242608946,0.306776230888715,0.306776220340489,14
"15",0.3480858256546,0.348085770356073,0.348085724273718,0.348085685280778,0.34808565185813,0.348085622891738,0.348085597546071,0.348085575182191,0.348085555303142,0.348085537516588,0.348085521508661,15
"16",0.391006518717762,0.391006437343654,0.391006369531501,0.391006312151705,0.391006262968818,0.391006220343496,0.391006183046222,0.391006150136772,0.391006120883856,0.391006094710138,0.391006071153745,16
"17",0.435405731613229,0.435405615029868,0.435405517876458,0.435405435669294,0.435405365205696,0.435405304137008,0.435405250701728,0.435405203552811,0.435405161642554,0.435405124143816,0.435405090394881,17
"18",0.481162455193941,0.481162292041469,0.481162156080168,0.481162041035347,0.48116194242503,0.481161856962404,0.481161782182339,0.481161716199721,0.481161657548342,0.481161605070663,0.481161557840646,18
"19",0.528167175373945,0.528166951740878,0.52816676537867,0.528166607686635,0.52816647252135,0.528166355377593,0.528166252876417,0.528166162433901,0.528166082040317,0.528166010109026,0.528165945370712,19
"20",0.576321611341485,0.57632131042349,0.57632105965662,0.576320847467937,0.576320665590953,0.576320507963507,0.57632037003894,0.576320248340365,0.576320140163517,0.576320043373436,0.576319956262147,20
"21",0.625538454654025,0.625538056398739,0.625537724516722,0.625537443691622,0.625537202983041,0.625536994367927,0.625536811828933,0.625536650764518,0.625536507595679,0.62553637949687,0.62553626420764,21
"22",0.675741108123759,0.675740588863401,0.675740156142861,0.675739789992174,0.675739476146875,0.675739204146233,0.675738966144618,0.675738756142377,0.675738569473075,0.675738402452661,0.675738252133875,22
"23",0.726863423714396,0.726862755788028,0.726862199177906,0.72686172819669,0.726861324496012,0.726860974620227,0.726860668477497,0.726860398350459,0.726860158236671,0.726859943397328,0.726859750041361,23
"24",0.778849438973759,0.778848590340764,0.77884788314021,0.778847284735202,0.778846771813313,0.778846327278536,0.778845938308723,0.778845595098605,0.778845290021795,0.778845017057417,0.778844771388737,24
"25",0.831653111701823,0.831652045548218,0.831651157078509,0.831650405290502,0.831649760896445,0.831649202418357,0.831648713747563,0.831648282565539,0.831647899291123,0.831647556360182,0.831647247721367,25
"26",0.885238053080199,0.885236727419284,0.885235622691023,0.885234687913263,0.885233886669573,0.885233192254184,0.885232584637527,0.885232048502709,0.885231571936478,0.885231145533561,0.885230761769682,26
"27",0.939577258980914,0.939575626249685,0.939574265626471,0.939573114320064,0.939572127478822,0.939571272211052,0.93957052384767,0.939569863523874,0.939569276566897,0.939568751392879,0.939568278734657,27
"28",0.994652839959127,0.99465084661167,0.994649185471245,0.994647779878426,0.994646575075493,0.994645530906164,0.994644617252832,0.994643811084121,0.994643094486556,0.994642453317798,0.994641876263885,28
"29",1.05045575031527,1.05045333641425,1.05045132480807,1.05044962266414,1.05044816367224,1.05044689920408,1.05044579278796,1.05044481653341,1.05044394874764,1.05044317230458,1.05044247350329,29
"30",1.10698551670552,1.10698261551277,1.10698019782481,1.10697815206943,1.10697639855066,1.10697487882381,1.10697354905477,1.1069723757229,1.10697133275633,1.10697039957179,1.10696955970254,30
"31",1.16424996689244,1.16424650445944,1.16424361906492,1.16424117755333,1.16423908481165,1.16423727108918,1.16423568407208,1.16423428375519,1.164233039023,1.16423192531043,1.16423092296522,31
"32",1.22226495929182,1.22226085405078,1.22225743297539,1.22225453819005,1.22225205692414,1.22224990647775,1.22224802482503,1.22224636453381,1.22224488871198,1.22224356823392,1.2222423797989,32
"33",1.28105411401251,1.28104927636859,1.28104524494867,1.2810418337117,1.28103890976841,1.28103637566489,1.28103415830958,1.28103220180818,1.28103046268684,1.28102890662374,1.28102750616117,33
"34",1.34064854613125,1.34064287805624,1.34063815460014,1.34063415778682,1.34063073191561,1.34062776280393,1.34062516481345,1.34062287245516,1.34062083479251,1.34061901161202,1.34061737074261,34
"35",1.40108660196249,1.40107999659023,1.4010744920412,1.40106983429462,1.40106584190304,1.40106238180242,1.40105935419312,1.40105668275666,1.40105430813351,1.40105218346035,1.40105027124615,35
"36",1.46241359909634,1.46240594031995,1.46239955792041,1.4623941573675,1.46238952827766,1.46238551636657,1.46238200591907,1.46237890844577,1.46237615512073,1.46237369160707,1.46237147443483,36
"37",1.52468157097915,1.52467273304996,1.52466536800732,1.52465913597599,1.52465379418219,1.52464916458824,1.52464511366359,1.5246415392951,1.52463836206039,1.52463551925686,1.52463296072192,37
"38",1.5879490168042,1.58793886393219,1.58793040308587,1.58792324382327,1.58791710725049,1.58791178884113,1.58790713519769,1.58790302901439,1.58789937905217,1.58789611327935,1.58789317406995,38
"39",1.65228065746495,1.65226904342042,1.65225936490989,1.65225117530149,1.65224415556458,1.65223807173839,1.65223274834919,1.65222805120908,1.65222387594825,1.65222014016846,1.65221677795043,39
"40",1.71774719830199,1.71773396601788,1.7177229389512,1.7177136082404,1.71770561040371,1.71769867888208,1.71769261375256,1.7176872621304,1.71768250510358,1.71767824879302,1.71767441809461,40
"41",1.78442509934688,1.7844100805212,1.78439756464378,1.78438697415149,1.78437789648858,1.78437002910746,1.78436314509319,1.7843570709197,1.78435167162034,1.78434684064113,1.78434249273791,41
"42",1.85239635373413,1.85237936843179,1.85236521379449,1.85235323663842,1.85234297039135,1.85233407289264,1.85232628751682,1.85231941801763,1.85231331175681,1.85230784822894,1.85230293102852,42
"43",1.92174827491537,1.92172913116856,1.92171317779474,1.92169967860754,1.92168810774537,1.92167807956754,1.92166930483783,1.92166156237183,1.92165468013462,1.92164852230738,1.92164298023373,43
"44",1.99257329326987,1.99255178667611,1.99253386422657,1.99251869887241,1.99250569984818,1.99249443391575,1.99248457613999,1.99247587803677,1.99246814633768,1.99246122846034,1.99245500233738,44
"45",2.06496876266206,2.06494467597881,2.06492460341405,2.06490761870277,2.06489306020851,2.06488044271967,2.06486940232008,2.06485966071595,2.0648510014532,2.06484325364465,2.06483628057889,45
"46",2.13903677745142,2.1390098801863,2.13898746542496,2.13896849882305,2.13895224154207,2.13893815175399,2.13892582307929,2.13891494475155,2.13890527505971,2.13889662317658,2.13888883643848,46
"47",2.21488400041268,2.21485404840796,2.21482908798055,2.2148079673182,2.21478986367394,2.2147741736851,2.21476044482008,2.21474833101894,2.21473756311959,2.21472792862259,2.21471925752627,47
"48",2.29262150197548,2.29258823698571,2.29256051568265,2.29253705885586,2.29251695275656,2.2924995272855,2.2924842798574,2.29247082613515,2.29245886718496,2.29244816700305,2.29243853678396,48
"49",2.37236461114337,2.37232776040476,2.37229705091752,2.37227106558446,2.37224879216291,2.37222948832263,2.37221259730374,2.37219769334058,2.37218444527655,2.37217259166837,2.37216192335866,49
"50",2.45423277840147,2.45419205419175,2.454158116746,2.45412940001664,2.45410478536412,2.4540834524315,2.4540647859374,2.45404831536341,2.45403367474458,2.45402057515686,2.45400878545793,50
"51",2.53834945087226,2.5383045500595,2.53826713203919,2.53823547015714,2.53820833105072,2.53818481023019,2.53816422931295,2.53814606952563,2.53812992737088,2.53811548429333,2.53810248544522,51
"52",2.62484195992838,2.62479256350748,2.62475139906854,2.62471656708419,2.62468671070655,2.62466083488726,2.62463819332296,2.62461821529971,2.62460045692114,2.62458456773733,2.6245702673845,52
"53",2.7138414214219,2.7137871940372,2.71374200370966,2.71370376514354,2.71367098879441,2.71364258230012,2.71361772637002,2.7135957944751,2.71357629930634,2.71355885614012,2.71354315719323,53
"54",2.80548264863995,2.80542323809248,2.80537372836989,2.80533183486519,2.80529592566352,2.80526480399449,2.80523757225917,2.80521354404434,2.80519218546345,2.80517307502045,2.8051558755137,54
"55",2.89990407804859,2.89983911478651,2.89978497770127,2.89973916866454,2.8996999032405,2.89966587280655,2.89963609587233,2.89960982187081,2.89958646701703,2.89956557042072,2.89954676336436,55
"56",2.99724770783905,2.99717680442983,2.99711771711332,2.99706771934221,2.99702486351813,2.99698772136212,2.99695522163909,2.99692654515204,2.99690105473603,2.99687824735794,2.9968577205854,56
"57",3.09765904924461,3.09758179982736,3.09751742405356,3.09746295135067,3.09741625981003,3.09737579332096,3.09734038477195,3.09730914164695,3.09728136975392,3.09725652103745,3.0972341570468,57
"58",3.20128709055095,3.20120307026758,3.20113305197894,3.20107380475069,3.20102302069424,3.20097900730926,3.20094049518907,3.20090651359007,3.20087630747519,3.20084928075264,3.20082495654187,58
"59",3.30828427367936,3.30819303808303,3.30811700689759,3.30805267173701,3.30799752652526,3.30794973341973,3.307907914004,3.30787101417199,3.30783821404778,3.30780886635,3.30778245324579,59
"60",3.41880648317997,3.41870756761947,3.41862513631775,3.41855538557041,3.41849559835146,3.41844378211651,3.41839844241948,3.41835843642353,3.41832287523845,3.41829105709684,3.41826242057627,60
"61",3.53301304743089,3.53290596640956,3.53281673040037,3.5327412217123,3.53267649903437,3.53262040534099,3.53257132282165,3.53252801429963,3.53248951750763,3.53245507274788,3.53242407225283,61
"62",3.65106675180021,3.65095099830814,3.650854535072,3.65077291091877,3.65070294632651,3.65064230957574,3.65058925183168,3.65054243572008,3.65050082104048,3.65046358656774,3.65043007531154,62
"63",3.77313386348947,3.77300890830766,3.77290477681693,3.7728166640129,3.77274113762681,3.77267568058517,3.77261840503362,3.77256786728611,3.77252294445339,3.77248275002839,3.77244657479434,63
"64",3.89938416774909,3.89924945872439,3.89913719883898,3.89904220802603,3.89896078610413,3.89889021952376,3.89882847306918,3.89877399036333,3.89872556086642,3.89868222887222,3.89864322980362,64
"65",4.02999101517739,4.02984597646701,4.02972510830487,4.02962283341963,4.02953516790083,4.02945919012371,4.02939270881149,4.02933404824317,4.02928190505384,4.02923525025276,4.02919326063421,65
"66",4.16513137933141,4.16497541061619,4.16484543389752,4.16473545161656,4.16464117964503,4.16455947619081,4.16448798484654,4.16442490361169,4.1643688309016,4.16431866018212,4.16427350621163,66
"67",4.30498592489543,4.30481840056054,4.30467879392515,4.30456066308718,4.30445940651718,4.3043716496539,4.30429486150786,4.30422710657103,4.3041668794172,4.30411299153033,4.30406449208215,67
"68",4.44973908555638,4.44955935383889,4.44940957413565,4.44928283514041,4.4491742000209,4.4490800483184,4.4489976646147,4.44892497236424,4.44886035644244,4.44880254172748,4.4487505081052,68
"69",4.59957915103585,4.59938653313819,4.59922601468629,4.59909018886929,4.59897376490805,4.59887286277349,4.59878457236362,4.59870666825306,4.59863741951907,4.59857545961835,4.59851969529818,69
"70",4.75469836291813,4.75449215208685,4.75432030590802,4.75417489489089,4.75405025489763,4.75394223209282,4.75384771101333,4.75376430918866,4.75369017354696,4.75362384110941,4.75356414147342,70
"71",4.91529301871284,4.91507247928214,4.91488869230348,4.91473317731943,4.91459987662753,4.91448434776775,4.91438325880171,4.91429406171445,4.91421477467426,4.91414383304765,4.91407998510674,71
"72",5.0815635835771,5.08132794997661,5.08113158420372,5.08096542539776,5.08082300126448,5.08069956529864,5.0805915575207,5.08049625552649,5.08041154184495,5.08033574475661,5.08026752686317,72
"73",5.25371480910355,5.25346328483018,5.25325367649021,5.25307631219403,5.25292428317891,5.25279252285079,5.25267723115579,5.25257550209839,5.25248507541077,5.25240416663672,5.25233134818683,73
"74",5.43195585855476,5.4316876151083,5.43146407376296,5.43127491974428,5.43111278506568,5.4309722663562,5.43084931097114,5.43074081975182,5.43064438218872,5.43055809521116,5.43048043633631,74
"75",5.616500437898,5.61621461368066,5.61597642130897,5.61577486999537,5.61560210886511,5.61545238041571,5.61532136639511,5.61520576452738,5.61510300631892,5.61501106397206,5.6149283152204,75
"76",5.80756693189153,5.8072626310714,5.80700904112248,5.80679446079986,5.80661053173612,5.80645112425318,5.80631164095799,5.80618856610771,5.80607916517475,5.80598127927904,5.80589318128617,76
"77",6.00537854489182,6.00505483623066,6.00478507264679,6.00455680663255,6.00436114675115,6.00419157239171,6.00404319295172,6.00391226846282,6.00379588999532,6.00369176098017,6.00359804412957,77
"78",6.21016344502562,6.2098193606715,6.20953261688181,6.20928998267333,6.20908200695774,6.20890175869678,6.208744039457,6.20860487386288,6.20848116988558,6.20837048640076,6.20827087047403,78
"79",6.42215491136488,6.42178944561032,6.42148488349577,6.42122717189445,6.4210062724449,6.42081482342459,6.4206473033757,6.42049948989672,6.42036809882242,6.42025053733831,6.42014473115538,79
"80",6.64159148341287,6.64120359141942,6.64088034024975,6.64060681446146,6.64037235972377,6.64016916258494,6.63999136277839,6.6398344788057,6.63969502497641,6.63957024937346,6.63945795042309,80
"81",6.86871711194007,6.86830570843041,6.86796286377404,6.86767275848651,6.86742409246123,6.86720857865797,6.86702000160614,6.86685360817234,6.86670570138876,6.86657336253644,6.86645425659723,81
"82",7.10378131031003,7.10334526822898,7.10298189083699,7.10267441127537,7.10241085270814,7.10218243180596,7.10198256086799,7.10180620210522,7.10164943714497,7.10150917247067,7.1013829332231,82
"83",7.34703930547379,7.34657745461985,7.34619256928532,7.34586689024685,7.34558773180082,7.34534579075938,7.34513408951349,7.34494729209954,7.34478124822474,7.3446326812732,7.34449896990302,83
"84",7.59875218777954,7.59826331340872,7.59785590780304,7.59751117267219,7.59721568008374,7.59695958252503,7.59673549412812,7.59653776672123,7.59636200717615,7.59620474715992,7.59606321195355,84
"85",7.85918705859872,7.85866990000293,7.8582389234908,7.85787424323638,7.85756165445538,7.85729073991846,7.85705368645388,7.85684451911732,7.85665859061672,7.85649223195832,7.85634250789083,85
"86",8.12861717486855,8.12807042393081,8.12761478636599,8.12722923852194,8.12689876283793,8.12661234602157,8.12636172783639,8.12614059145349,8.12594402366269,8.12576814552938,8.12560985384565,86
"87",8.40732208950941,8.40674438923882,8.40626295974289,8.40585558737469,8.40550640453082,8.40520377452538,8.40493896955816,8.40470531523917,8.40449762024671,8.40431178607859,8.4041445338686,87
"88",8.69558778669363,8.69497772974298,8.69446933546966,8.69403914612851,8.6936704054249,8.69335082493513,8.69307118803579,8.69282444651762,8.69260511830167,8.69240887533419,8.69223225510329,88
"89",8.99370681091487,8.99306293808444,8.99252636297237,8.99207232763953,8.99168314702822,8.99134585158875,8.99105071383192,8.99079029487229,8.99055880876196,8.99035168754394,8.99016527677893,89
"90",9.30197838872964,9.30129918746091,9.30073317097792,9.30025422300191,9.29984368817564,9.29948788536106,9.29917655335489,9.29890184512221,9.29865765725522,9.29843917116348,9.29824253189581,90
"91",9.62070854201603,9.61999244487948,9.619395680762,9.61889071479154,9.61845787826891,9.61808274690075,9.61775450209275,9.61746487055365,9.61720741733181,9.61697706208393,9.61676974045102,91
"92",9.95021019155041,9.94945557473202,9.94882670972329,9.94829458063928,9.94783846084906,9.94744315020191,9.9470972481843,9.94679203649048,9.94652073403454,9.94627798720103,9.94605951300729,92
"93",10.2908032496531,10.2900084314445,10.2893460640358,10.2887855858859,10.2883051662535,10.2878887952631,10.2875244650796,10.2872029929561,10.286917236562,10.2866615570796,10.2864314433583,93
"94",10.6428147006052,10.6419779399034,10.6412806190831,10.6406905640226,10.6401847920618,10.6397464485378,10.6393628919947,10.6390244551319,10.6387236187299,10.6384544464179,10.6382121889956,94
"95",11.0065786674884,11.0056981623098,11.0049643863248,11.0043434835683,11.0038112699826,11.0033500098292,11.0029464008131,11.0025902702645,11.0022737058843,11.0019904609653,11.0017355380308,95
"96",11.3824364640425,11.3815103500598,11.380738565195,11.3800854999832,11.3795257177795,11.3790405642274,11.378616048033,11.378241469622,11.3779085068648,11.3776105894927,11.377342461172,96
"97",11.7707366300838,11.7697629791909,11.7689515785726,11.7682649911591,11.7676764747793,11.7671664176322,11.766720110303,11.766326304041,11.7659762495623,11.7656630393592,11.7653811472985,97
"98",12.1718349489659,12.1708117678787,12.1699590903084,12.1692375749724,12.1686191194461,12.1680831143468,12.1676141020322,12.1672002615512,12.1668323985563,12.1665032541612,12.1662070211207,98
"99",12.5860944455053,12.5850196744082,12.5841240032329,12.5833661073226,12.5827164674475,12.5821534351664,12.5816607734995,12.5812260655024,12.5808396532579,12.5804939118893,12.5801827413493,99
"100",13.0138853627349,13.0127568739796,13.0118164360071,13.0110206590211,13.0103385485745,13.0097473743264,13.0092300878254,13.0087736515585,13.0083679249225,13.008004901958,13.007678177741,100
"101",13.4555851157817,13.454400712649,13.4534136771148,13.4525784698275,13.4518625608161,13.4512420936098,13.4506991751088,13.4502201218585,13.4497942908337,13.44941327941,13.4490703653198,101
"102",13.911578221103,13.9103356366377,13.9093001142331,13.9084238778713,13.9076727998251,13.9070218518505,13.9064522619628,13.9059496745823,13.9055029238949,13.9051031945308,13.9047434340135,102
"103",14.3822561992495,14.3809530951791,14.3798671371486,14.3789482226269,14.3781605619432,14.3774779080028,14.376880574623,14.3763535070925,14.375884995801,14.3754657960473,14.375088511876,103
"104",14.8680174492572,14.8666514150057,14.8655130123243,14.8645497195481,14.8637240188934,14.8630083958826,14.8623822137322,14.8618296907575,14.8613385518957,14.8608991060153,14.8605036000024,104
"105",15.3692670927056,15.3678356445151,15.3666427271546,15.3656333043983,15.3647680621745,15.3640181686195,15.363361998841,15.3627830154955,15.3622683557541,15.3618078644373,15.3613934171773,105
"106",15.8864167854106,15.8849173655838,15.8836678018801,15.882610445251,15.8817041151348,15.8809186107925,15.8802312805997,15.8796248020149,15.879085701466,15.8786033415837,15.8781692122316,106
"107",16.4198844952754,16.4183144715524,16.417006067685,16.4158989206809,16.4149499112447,16.4141274167729,16.4134077191615,16.4127726802722,16.4122081921423,16.4117031165426,16.4112485426304,107
"108",16.9700942414873,16.9684509065728,16.9670814061685,16.965922559342,16.9649292337645,16.9640683304712,16.9633150239994,16.9626503293484,16.9620594798452,16.9615308171982,16.961055014495,108
"109",17.5374757969076,17.5357563681627,17.534323452037,17.5331109427755,17.5320716186522,17.5311708483305,17.5303826569734,17.5296871805838,17.5290689687816,17.5285158234767,17.5280179858959,109
"110",18.1224643492855,18.1206659686005,18.1191672546506,18.1178990670834,18.1168120163465,18.1158698812041,18.1150454942919,18.1143180796116,18.1136714774022,18.1130929295035,18.1125722290631,110
"111",18.7255001183618,18.7236198522289,18.722052895491,18.7207269605372,18.7195904094954,18.7186053721887,18.7177434444356,18.7169829043623,18.7163068564767,18.7157019617425,18.7151575485818,111
"112",19.3470279270359,19.3450627668378,19.3434250597264,19.3420392552959,19.340851384805,19.339821868586,19.3389210202184,19.3381261372126,19.3374195613205,19.3367873512923,19.3362183537516,112
"113",19.9874967246225,19.9854435871584,19.9837325599018,19.9822847112614,19.981043657038,19.9799680460251,19.9790268630177,19.97819638931,19.9774581762047,19.9767976583715,19.9762031831403,113
"114",20.6473590593936,20.6452147876602,20.6434278089493,20.6419156892707,20.6406195423597,20.6394961819422,20.6385132163711,20.6376458742739,20.6368748881478,20.6361850461928,20.6355641785315,114
"115",21.3270704979338,21.324831862184,21.3229662400513,21.3213875711532,21.3200343785627,21.3188615759499,21.3178353464729,21.3169298288025,21.3161249076229,21.3154047017594,21.3147565058006,115
"116",22.0270889888379,22.0247526879374,22.0228056708856,22.0211581241858,22.0197458897024,22.0185219146292,22.0174509071015,22.0165058777219,22.0156658337131,22.0149142011154,22.0142377202519,116
