"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Sus3","Exp3","Inf3","Rec3","Sus4","Exp4","Inf4","Rec4","Total1","Total2","Total3","Total4","TotalV"
"1",0,284,0,0,0,5000,0,1,74,0,0,0,38,0,0,0,23,0,0,0,284,74,38,23,5001
"2",1,283.959953405923,0.0387322893768917,0.00130992382336123,4.38087662911962e-06,5000.00986634782,8.26899318414398e-05,0.990050962253607,73.9629505568796,0.0358334246894847,0.00121431333611086,1.70509475546761e-06,37.9869991418106,0.0125741612566798,0.000234356076802762,3.29070436247192e-07,22.9928494287761,0.00691588607668245,0.000234356076802762,3.29070436247192e-07,284,74,37.9998079882145,23,5001
"3",2,283.920310740571,0.07456386994005,0.00509116152967786,3.42279591372942e-05,5000.01914576271,0.000639219463080437,0.980215017822939,73.9262878581788,0.0689705435660448,0.00472825907473338,1.33391804021228e-05,37.9741318272104,0.0242042605479151,0.000912587383081038,2.57447678175813e-06,22.985772162675,0.0133126754651715,0.000912587383081038,2.57447678175813e-06,284,74,37.9992512496182,23,5001
"4",3,283.881067062348,0.107688126571651,0.0111319644483921,0.000112846631575175,5000.02739073624,0.00208410895443348,0.970525154803529,73.8900067349081,0.0995914768340858,0.0103577501714314,4.40380864041541e-05,37.9613961662725,0.0349534189821184,0.00199924715468535,8.49980032732485e-06,22.9787672448347,0.0192250082102723,0.00199924715468535,8.49980032732485e-06,284,74,37.9983573322096,23,5001
"5",4,283.842215947054,0.138287303707997,0.0192355015340717,0.000261247704094727,5000.03419575435,0.00477126189778003,0.96103298375834,73.8541005430967,0.127865945408861,0.0179314194651512,0.000102092029236103,37.9487897482218,0.0448811041150855,0.00346133519776497,1.97057386787797e-05,22.9718334323226,0.0246855267409546,0.00346133519776497,1.97057386787797e-05,284,74,37.9971518932734,23,5001
"6",5,283.803748783975,0.166534094277334,0.0292187941580237,0.000498327589636607,5000.0391940087,0.00899984250341838,0.951806148798567,73.8185605250104,0.153954744818334,0.0272897183628254,0.000195011808412084,37.9363094166606,0.0540436487709095,0.0052681246314719,3.76428515195782e-05,22.9649690725816,0.029725159935448,0.0052681246314719,3.76428515195782e-05,284,74,37.9956588329145,23,5001
"7",6,283.765654123931,0.192592839915879,0.0409120109786509,0.000841025175021231,5000.04205459266,0.0150200649591192,0.942925342378378,73.7833752232887,0.178010856622846,0.0382843351741729,0.000329584914255094,37.9239510633368,0.0624946431958338,0.0073910502685809,6.36223528342463e-05,22.958171989861,0.034373337517629,0.0073910502685809,6.36223528342463e-05,284,74,37.9939003791541,23,5001
"8",7,283.727917240258,0.216620784821635,0.0541574515451148,0.00130452337567973,5000.04247885814,0.0230396899503672,0.934481451914653,73.7485300929411,0.200180611205432,0.0507773471923195,0.000511948661081104,37.9117094911775,0.0702853451490216,0.00980354578950372,9.8830187583503e-05,22.951439409833,0.0386582141898769,0.00980354578950372,9.8830187583503e-05,284,74,37.9918972123036,23,5001
"9",8,283.690519730098,0.23876858995513,0.0688093505935691,0.00190232935365738,5000.0401989848,0.0332270649099177,0.926573950294795,73.7140071451792,0.220604161064941,0.0646410749349611,0.000747618820851029,37.8995782880944,0.0774648478112661,0.0124810160173091,0.000144332539176413,22.9447678902201,0.0426067612233812,0.0124810160173091,0.000144332539176413,284,74,37.9896684844622,23,5001
"10",9,283.653439202908,0.259181120359645,0.084733259575232,0.00264641715750285,5000.03497540314,0.0457157135200252,0.919308883344255,73.6797846744464,0.23941620951811,0.0797575746774497,0.00104154135798086,37.8875497300386,0.0840803373561549,0.0154007396256334,0.000201085788070565,22.9381532675225,0.0462449070638276,0.0154007396256334,0.000201085788070565,284,74,37.9872318928084,23,5001
"11",10,283.616649005638,0.277998115546629,0.101805511690639,0.00354736712510418,5000.0265942748,0.0606087552671282,0.912796969935688,73.645837020312,0.256746630296054,0.0960182063675487,0.00139814302438618,37.8756146959313,0.0901773124105207,0.0185417864280714,0.000269946252114495,22.9315906103465,0.0495976569732835,0.0185417864280714,0.000269946252114495,284,74,37.984603741022,23,5001
"12",11,283.580118087626,0.295354599464222,0.119912839412501,0.00461447349703503,5000.01486554172,0.0779821482596563,0.907152310019046,73.6121344550787,0.27272084623441,0.11332332812332,0.00182137056354002,37.8637626268389,0.0957997185075134,0.021884958982646,0.000351677736260777,22.9250741971056,0.052689166175443,0.021884958982646,0.000351677736260777,284,74,37.9817989820653,23,5001
"13",12,283.543810879929,0.311381290988923,0.138951970983565,0.00585585809842378,4999.99962086213,0.0978880510626241,0.902491086811561,73.5786430853742,0.287460208458626,0.131581973963491,0.00231473220364443,37.8519814898929,0.100990082779365,0.0254127310091916,0.000446959524501859,22.9185974963714,0.0555428130949156,0.0254127310091916,0.000446959524501859,284,74,37.978831263206,23,5001
"14",13,283.507687213505,0.326204966388754,0.158829236344382,0.00727858376168503,4999.98071154682,0.120358077030507,0.898930376150081,73.545324789554,0.301082331198696,0.150711540083169,0.00288133916407945,37.8402577546739,0.105789633035635,0.0291091874785575,0.000556394376315639,22.9121531541189,0.0581812640262624,0.0291091874785575,0.000556394376315639,284,74,37.9757129695644,23,5001
"15",14,283.471702301568,0.33994871584711,0.17946022508767,0.00888875749689922,4999.95800667632,0.145406114803724,0.896587208875627,73.5121372131951,0.313701328714685,0.170637514538061,0.00352394355208739,37.8285763899791,0.110238382289172,0.0329599730580505,0.000680515830172039,22.9057329922138,0.0606265188979358,0.0329599730580505,0.000680515830172039,284,74,37.9724552611565,23,5001
"16",15,283.435806751535,0.352732162051747,0.200769456009511,0.010691630403644,4999.93139127286,0.173030970789101,0.895577756348188,73.4790337914412,0.325428017220823,0.191293216163437,0.00424497517447693,37.8169208699733,0.114375200902793,0.0369522423419873,0.000819795300133187,22.8993280120868,0.0628999502710668,0.0369522423419873,0.000819795300133187,284,74,37.9690681085182,23,5001
"17",16,283.39994660793,0.364671635877833,0.222690062706907,0.0126916934856406,4999.90076454253,0.203218808058628,0.896016649413411,73.4459637993956,0.336370077191076,0.212619546455643,0.00504657695765963,37.805273190152,0.118237874723375,0.0410746125834782,0.000974648906519598,22.8929284038262,0.0650223346838277,0.0410746125834782,0.000974648906519598,284,74,37.9655603263654,23,5001
"18",17,283.364063421823,0.37588031518517,0.245163493592653,0.0148927693989456,4999.86603818718,0.235945390725265,0.898016422098343,73.4128724265112,0.346632181583184,0.234564752924081,0.00593063898153746,37.7936138916994,0.121863151151492,0.0453171186386641,0.00114544404168376,22.8865235599064,0.0670138774132932,0.0453171186386641,0.00114544404168376,284,74,37.9619396055313,23,5001
"19",18,283.32809434086,0.386468336066253,0.268139222676461,0.0172981003972148,4999.82713478159,0.271178151309031,0.901687067100299,73.3797008695504,0.356316098567344,0.257084200664027,0.00689883121814507,37.781922092332,0.125286776173456,0.0496711694958974,0.00133250568840477,22.8801020924985,0.0688942323171528,0.0496711694958974,0.00133250568840477,284,74,37.9582125436897,23,5001
"20",19,283.291972216079,0.396542881353177,0.291574470007953,0.0199104325601917,4999.78398621451,0.308878090853232,0.907135694635683,73.3463864406879,0.36552077315094,0.280140151160431,0.00795263500064615,37.7701755224201,0.128543523909932,0.0541295061991133,0.00153612249581362,22.8736518536965,0.0706825176085587,0.0541295061991133,0.00153612249581362,284,74,37.9543846750249,23,5001
"21",20,283.255625721393,0.406208251979396,0.315433930171975,0.0227320964552643,4999.73653219109,0.349001523910856,0.914466285001555,73.3128626870218,0.374342392812907,0.303701546893875,0.00909337327133553,37.7583505650672,0.131667220492431,0.0586861608902536,0.00175655262219941,22.8671599579301,0.0723973285574536,0.0586861608902536,0.00175655262219941,284,74,37.9504604990721,23,5001
"22",21,283.218979482131,0.415565925774301,0.339689507731518,0.0257650843626727,4999.68471879464,0.391501679306467,0.923779526058023,73.2790595182604,0.382874441316641,0.327743800772797,0.0103222396501014,37.7464222989991,0.134690763748923,0.063336416783445,0.00199402935265617,22.8606128059342,0.0740567479296961,0.063336416783445,0.00199402935265617,284,74,37.9464435088841,23,5001
"23",22,283.181954209817,0.424714606948133,0.364320059296796,0.0290111239382617,4999.62849711004,0.436330156848511,0.935172733114653,73.2449033400782,0.391207743630724,0.352248590014877,0.0116403262761086,37.7343645433653,0.137646139743662,0.0680767689997657,0.00224876648259692,22.8539961097798,0.0756783547378367,0.0680767689997657,0.00224876648259692,284,74,37.9423362185913,23,5001
