"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Sus3","Exp3","Inf3","Rec3","Sus4","Exp4","Inf4","Rec4","Total1","Total2","Total3","Total4","TotalV"
"13",12,299.544813049763,0.310501982294128,0.138831221551966,0.00585374639099964,5000.07241523987,0.0350774018731015,0.89250735825422,299.578681734742,0.287333577883058,0.131668189981725,0.00231649739288685,299.852086376219,0.100873887037535,0.0254200029227121,0.000447178278437964,299.91864684233,0.0554859764692036,0.0254200029227121,0.000447178278437964,300,300,299.978827444458,300,5001
"14",13,299.509152769429,0.324933678936594,0.158638587227749,0.00727496440696131,5000.07132857668,0.0431033259297737,0.885568097389281,299.545645852097,0.300690145496627,0.150780585098768,0.00288341730737442,299.840478862763,0.105568329249628,0.0291108644835705,0.000556630926006187,299.912263973387,0.0580685312035662,0.0291108644835705,0.000556630926006187,300,300,299.975714687422,300,5001
"15",14,299.473780968467,0.338165856735312,0.179170364483145,0.00888281031425559,5000.06884016585,0.0520399585066782,0.879119875643375,299.512868686271,0.312936850814817,0.170668244931339,0.00352621798303069,299.828960319951,0.109873657371181,0.0329516660837678,0.000680737910196432,299.905930528268,0.0604370677384378,0.0329516660837678,0.000680737910196432,300,300,299.972466381316,300,5001
"16",15,299.43867890084,0.350296220462359,0.200342667708513,0.0106822109888357,5000.0649134052,0.0618835500615204,0.873203044740082,299.480331916408,0.324164092333158,0.191256764929167,0.00424722632944283,299.817524205521,0.113821562576757,0.0369280580324406,0.000819949565763292,299.899642979261,0.0626090131408633,0.0369280580324406,0.000819949565763292,300,300,299.969093775696,300,5001
"17",16,299.403826268279,0.361417687829802,0.222078798144064,0.0126772457469789,5000.05951744863,0.072625311783391,0.867857239590368,299.448015764548,0.334457840416466,0.212477946772935,0.00504844826302867,299.806163460158,0.11744218640467,0.0410268871719055,0.000974654304110036,299.89339751568,0.0646009428443509,0.0410268871719055,0.000974654304110036,300,300,299.965607188039,300,5001
"18",17,299.369201246323,0.371618666763866,0.244308862533121,0.0148712243801144,5000.05262668497,0.0842521615837127,0.863121153442654,299.415899024082,0.34389989381511,0.234269484924065,0.00593159717837399,299.79487051775,0.120764210709297,0.0452361365838761,0.00114518410309516,299.887190049261,0.0664286300520433,0.0452361365838761,0.00114518410309516,300,300,299.962016049146,300,5001
"19",18,299.334780519499,0.380983306395569,0.266969413401746,0.0172667607041198,5000.0442202462,0.0967474027966087,0.859032351004775,299.383959096262,0.352568111860336,0.256574671021727,0.00689812085565806,299.783637318424,0.12381493907084,0.049544868732399,0.00133181969588525,299.881016221124,0.0681070904473027,0.049544868732399,0.00133181969588525,300,300,299.958328945923,300,5001
"20",19,299.300539323895,0.389591725492114,0.29000310869763,0.0198658419150392,5000.03428154297,0.110091341623249,0.855627115410111,299.35217203314,0.360536625784741,0.27934211416967,0.00794922690582751,299.772455323824,0.126620370872654,0.0539431716658751,0.00153479547843032,299.874871409979,0.0696506228768776,0.0539431716658751,0.00153479547843032,300,300,299.954553661841,300,5001
"21",20,299.266451495933,0.397520220697626,0.3133583894173,0.0226698939522698,5000.02279782635,0.124261847590885,0.852940326060742,299.320512585878,0.367876031359688,0.302525475939592,0.00908590682249114,299.761315534238,0.129205268816151,0.0584221080518434,0.00175430414883528,299.868750741369,0.0710728464298994,0.0584221080518434,0.00175430414883528,300,300,299.950697215255,300,5001
"22",21,299.232489526056,0.40484145719819,0.33698917364075,0.0256798431052874,5000.00975977409,0.139234861793602,0.851005364115229,299.288954257268,0.374653565269485,0.326083218740726,0.0103089587219709,299.750208507177,0.131593220723562,0.0629736667841056,0.00199050109430139,299.862649097741,0.0723867343800616,0.0629736667841056,0.00199050109430139,300,300,299.946765895779,300,5001
"23",22,299.198624616305,0.411624643828345,0.360854565836938,0.0288961740301575,4999.99516110039,0.154984856548435,0.84985404306342,299.2574693575,0.380933267089029,0.349978366582489,0.011619008828359,299.739124377073,0.133806696284807,0.0675907169744977,0.00224350853657752,299.856561129137,0.0736046453516898,0.0675907169744977,0.00224350853657752,300,300,299.942765298869,300,5001
"24",23,299.164826740866,0.417935694105683,0.38491858078193,0.0323189842459678,4999.9789981887,0.171485248758146,0.849516562542405,299.22602906238,0.3867761282408,0.374178277652895,0.0130165317266585,299.728052875806,0.135867099232494,0.0722669642178693,0.00251341944036051,299.850481264366,0.0747383519758146,0.0722669642178693,0.00251341944036051,300,300,299.938700358697,300,5001
"25",24,299.131064708336,0.423837376427005,0.409149879610289,0.0359480356262903,4999.96126974427,0.1887087751281,0.85002148060457,299.194603472848,0.392240230923479,0.398654426665786,0.014501869562707,299.716983353673,0.137794815996844,0.0769969087361337,0.00280030121902901,299.844403722431,0.0757990676140393,0.0769969087361337,0.00280030121902901,300,300,299.934575379625,300,5001
"26",25,299.097306225335,0.429389453408874,0.43352151852314,0.039782802733094,4999.94197646734,0.206627828078092,0.851395704584906,299.163161675483,0.397380876996562,0.423382197385332,0.0160752501351406,299.705904800668,0.139609260835979,0.081775805479905,0.00310419922717305,299.838322524145,0.0767974711478709,0.081775805479905,0.00310419922717305,300,300,299.930394066211,300,5001
"27",26,299.063517960693,0.43464881189321,0.458010709247468,0.0438225181660268,4999.92112074597,0.22521475572346,0.853664498310996,299.131671803262,0.402250708228389,0.448340684571543,0.0177368039383463,299.694805867844,0.141328917936846,0.0865996260420994,0.00342514005125887,299.832231503801,0.0777437301056496,0.0865996260420994,0.00342514005125887,300,300,299.926159551874,300,5001
"28",27,299.029665609429,0.439669585287187,0.482598590126136,0.04806621515727,4999.89870636693,0.244442129957095,0.856851503117973,299.100101095893,0.406899819452482,0.473512504419418,0.0194865802355203,299.683674888486,0.14297138103038,0.0914650222050177,0.0037631346136512,299.826124320756,0.0786475224257114,0.0914650222050177,0.0037631346136512,300,300,299.921874426335,300,5001
"29",28,298.995713956036,0.444503269084941,0.507270007342368,0.0525127675364526,4999.8747382439,0.264282984977455,0.860978771124353,299.068415959289,0.411375865416702,0.498883613090769,0.0213245622038777,299.672499898977,0.144553390797363,0.0963692910439035,0.00411818109807836,299.81999447085,0.0795180570076262,0.0963692910439035,0.00411818109807836,300,300,299.917540761916,300,5001
"30",29,298.961626936613,0.449198830371445,0.532013305855001,0.057160927160789,4999.84922216236,0.284711028229764,0.866066809412329,299.036582023759,0.415724162066073,0.524443132990938,0.0232506811839822,299.661268659175,0.146090870326091,0.101310341520185,0.00449026770268987,299.813835297582,0.0803640931949512,0.101310341520185,0.00449026770268987,300,300,299.913160138724,300,5001
"31",30,298.927367699395,0.453802812132325,0.556820129533283,0.0620093589389635,4999.8221645403,0.305700826082896,0.872134633619207,299.004564200524,0.419987783021806,0.550183186377817,0.0252648300768331,299.649968672193,0.14759895889054,0.106286662485208,0.00487937522910116,299.807640002949,0.0811939593370481,0.106286662485208,0.00487937522910116,300,300,299.908733668797,300,5001
"32",31,298.892898663325,0.458359433030882,0.581685230082421,0.0670566735615659,4999.79357220409,0.327227966259017,0.879199829649956,298.972326736227,0.424207651868626,0.576098735977861,0.0273668759269224,299.638587203443,0.149092044264805,0.111297292032131,0.00528547951477756,299.801401657905,0.0820155705484413,0.111297292032131,0.00528547951477756,300,300,299.904262019255,300,5001
"33",32,298.858181574329,0.46291068323681,0.606606284387115,0.0723014580469346,4999.76345217877,0.349269198911537,0.887278622317338,298.939833265165,0.428422630791463,0.602187432315391,0.0295566717281809,299.627111298866,0.150583793764592,0.116341788139745,0.00570855371586178,299.795113212374,0.0828364457704397,0.116341788139745,0.00570855371586178,300,300,299.899745434486,300,5001
"34",33,298.823177559044,0.467496416806838,0.631583719942534,0.0777423042062324,4999.73181149207,0.371802558109675,0.896385949821184,298.907046858989,0.432669606024567,0.628449467498178,0.0318340674880537,299.615527802242,0.152087184179051,0.121420200559116,0.00614857044722744,299.788767504769,0.0836637242246425,0.121420200559116,0.00614857044722744,300,300,299.895183757428,300,5001
"35",34,298.787847175753,0.472154441041011,0.656620548078269,0.0833778351273235,4999.69865699156,0.394807465362184,0.906535543077129,298.873930073678,0.436983570505271,0.654887435233832,0.0341989205835457,299.603823371526,0.153614530731312,0.126533043900016,0.0066055037862733,299.78235727098,0.0845041813342375,0.126533043900016,0.0066055037862733,300,300,299.890576449944,300,5001
"36",35,298.752150462341,0.47692060317745,0.681722204707912,0.0892067297734081,4999.66399517431,0.418264816704596,0.917740008990602,298.840444993615,0.441397704068294,0.681506196874948,0.0366511054419105,299.591984494143,0.155177515186208,0.131681271878658,0.0070793311467498,299.775875152797,0.0853642441780862,0.131681271878658,0.0070793311467498,300,300,299.885922612354,300,5001
"37",36,298.716046981118,0.481828874730396,0.706896398362587,0.0952277457888179,4999.62783202838,0.442157054768765,0.930010916855035,298.806553272647,0.445943451462729,0.708312753313175,0.0391905225775093,299.579997501195,0.156787213204739,0.136866252692532,0.00757003502869059,299.769313705747,0.086250006532176,0.136866252692532,0.00757003502869059,300,300,299.881221002121,300,5001
"38",37,298.679495860385,0.486911433726568,0.732152965287622,0.101439740601169,4999.59017288572,0.46646822715733,0.943358887129405,298.772216171997,0.450650598427787,0.735316122560264,0.0418171070153434,299.567848580553,0.158454121028573,0.142089745491614,0.00807760465032623,299.762665406314,0.0871672435440975,0.142089745491614,0.00807760465032623,300,300,299.876470051724,300,5001
"39",38,298.642455832644,0.492198745050999,0.757503731399217,0.107841690906083,4999.55102228573,0.491184032356152,0.957793681921133,298.737394594978,0.455547346022769,0.762527222869176,0.0445308361308185,299.555523788785,0.160188181563567,0.147353877918114,0.00860203746767758,299.755922658536,0.0881214260783343,0.147353877918114,0.00860203746767758,300,300,299.871667885735,300,5001
"40",39,298.604885269394,0.497719639075,0.782962380912787,0.114432710617874,4999.5103838491,0.516291854334275,0.973324296566384,298.702049118434,0.460660383371036,0.789958761260866,0.0473317369344165,299.543009061928,0.161998809918698,0.152661124689337,0.00914334058735768,299.74907779996,0.0891177347632408,0.152661124689337,0.00914334058735768,300,300,299.866812337123,300,5001
"41",40,298.566742212461,0.50350138870544,0.808544331466908,0.121212067366966,4999.46826016134,0.541780786903385,0.989959051761048,298.666140020892,0.466014958946832,0.817625127332517,0.0502198928291246,299.530290225066,0.163894918445883,0.158014287200217,0.00970153207795432,299.742123106957,0.0901610737645902,0.158014287200217,0.00970153207795432,300,300,299.861900962791,300,5001
"42",41,298.527984401836,0.509569784965589,0.834266615576371,0.12817919762239,4999.42465266541,0.567641648836811,1.00770568575268,298.629627307395,0.471634950506957,0.845542292230854,0.0531954498677274,299.517353000736,0.165884941316689,0.163416474123579,0.0102766421852238,299.735050799386,0.0912560843053797,0.163416474123579,0.0102766421852238,300,300,299.856931058361,300,5001
"43",42,298.488569300033,0.515949211191875,0.860147768260285,0.135333720514597,4999.37956156317,0.593866990677674,1.02657144615455,298.592470731034,0.477542933745341,0.873727712684272,0.0562586225360619,299.504183016132,0.167976858663518,0.168871082988138,0.0108687144561349,299.727853044609,0.0924071579469479,0.168871082988138,0.0108687144561349,300,300,299.85189967224,300,5001
"44",43,298.44845411296,0.522662715908049,0.886207720701858,0.142675450430397,4999.33298572492,0.620451094091973,1.04656318099497,298.55462981119,0.483760249727414,0.902200239995857,0.0594096990872149,299.490765809143,0.17017822030538,0.174381782715858,0.0114778067765875,299.720521960865,0.0936184496423741,0.174381782715858,0.0114778067765875,300,300,299.84680361894,300,5001
"45",44,298.407595807348,0.529732084427641,0.912467699769106,0.150204408455424,4999.28492260674,0.647389964592768,1.06768742867006,298.51606384852,0.490307071151294,0.930980033876046,0.0626490464531025,299.477086833218,0.172496169074813,0.179952497095753,0.0121039923279136,299.713049620005,0.0948938905711771,0.179952497095753,0.0121039923279136,300,300,299.841639491717,300,5001
"46",45,298.365951124841,0.537177909234154,0.938950133171995,0.1579208327525,4999.23536817499,0.67468131852927,1.08995050648765,298.476731936804,0.497202467481493,0.96008848095057,0.0659771147646492,299.463131461106,0.174937463761953,0.18558738916292,0.0127473604681884,299.705428049605,0.0962372007640212,0.18558738916292,0.0127473604681884,300,300,299.836403674499,300,5001
"47",46,298.323476592632,0.545019659090514,0.965678560394035,0.16582518788339,4999.18431683782,0.7023245646436,1.11335859754218,298.436592971533,0.504464468910358,0.989548118074233,0.0693944414824857,299.448884987419,0.177508501660679,0.191290846508565,0.0134080175387469,299.697649234444,0.0976519015091108,0.191290846508565,0.0134080175387469,300,300,299.831092353127,300,5001
"48",47,298.280128530858,0.553275746993767,0.99267754894814,0.173918173199855,4999.13176138305,0.730320781206469,1.13791783574773,298.395605655465,0.512110129254426,1.01938256009724,0.0729016551837895,299.434332630114,0.180215340754074,0.197067467453356,0.0140860876047165,299.689705117381,0.0991413275606684,0.197067467453356,0.0140860876047165,300,300,299.825701525926,300,5001
"49",48,298.235863056784,0.561963596729333,1.0199726161598,0.182200730326556,4999.07769292212,0.758672689326539,1.16363438855928,298.353728501152,0.520155587558258,1.04961643227926,0.076499479010453,299.419459530881,0.183063721459263,0.202922048121921,0.0147817131305501,299.681587599642,0.100708639105462,0.202922048121921,0.0147817131305501,300,300,299.820227013592,300,5001
