"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Sus3","Exp3","Inf3","Rec3","Sus4","Exp4","Inf4","Rec4","Total1","Total2","Total3","Total4","TotalV"
"1",0,284,0,0,0,5000,0,1,74,0,0,0,38,0,0,0,23,0,0,0,284,74,38,23,5001
"2",1,283.959953405947,0.0387323173022863,0.00130989234686751,4.38440425681809e-06,5000.00987125498,7.78470862999121e-05,0.990050897936615,73.9656798826438,0.0331937103994332,0.00112482620850945,1.5807482189627e-06,37.9847461041132,0.0147532585336883,0.000249972462405362,3.51290090316135e-07,22.9923728030726,0.00737687317487219,0.000249972462405362,3.51290090316135e-07,284,74,37.9997496863994,23,5001
"3",2,283.920310756857,0.0745638504226585,0.00509116545147862,3.42272689077492e-05,5000.01918465713,0.000601288344854203,0.980214054528452,73.9317167863281,0.0638908847574202,0.00437997262303985,1.23562914847504e-05,37.9696497455092,0.028398003799075,0.000973413669731239,2.74602759377366e-06,22.9848239562808,0.0141998840218937,0.000973413669731239,2.74602759377366e-06,284,74,37.9990239090056,23,5001
"4",3,283.881067178595,0.107688003480567,0.0111319733187078,0.0001128446059508,5000.02751912485,0.00196042749506914,0.970520447657944,73.8981060186249,0.0922582761465808,0.00959491160379977,4.07936247047498e-05,37.9547086612273,0.0410084221574873,0.00213248716191193,9.06615812584998e-06,22.9773524470741,0.0205059996059043,0.00213248716191193,9.06615812584998e-06,284,74,37.9978586367048,23,5001
"5",4,283.84221642273,0.138286837369545,0.0192354944590064,0.000261245441769643,5000.03449331865,0.00448813014639101,0.961018551204593,73.8648416124377,0.118452839120154,0.0166109762427259,9.4572199376925e-05,37.9399200222944,0.0526543227865743,0.00369198611608215,2.10188437921316e-05,22.9699569785849,0.0263300164552457,0.00369198611608215,2.10188437921316e-05,284,74,37.9962873500408,23,5001
"6",5,283.80375019647,0.166532751764523,0.0292187260695719,0.000498325695801429,5000.03976229582,0.00846576568878353,0.951771938488158,73.8319157623655,0.142623175214533,0.0252804121722975,0.000180650247667607,37.9252801823659,0.0634017832840857,0.00561912317572448,4.01511809189953e-05,22.9626358442061,0.0317048814372901,0.00561912317572448,4.01511809189953e-05,284,74,37.9943412400067,23,5001
"7",6,283.765657550856,0.192589628724107,0.0409117984497026,0.000841021970644625,5000.04301492627,0.0141286049700107,0.942856468759952,73.7993183158003,0.164910513950435,0.0354658546533524,0.000305315595914967,37.9107844511168,0.0733135891183526,0.00788341470742531,6.78614654029185e-05,22.9553868141415,0.0366619096856492,0.00788341470742531,6.78614654029185e-05,284,74,37.992049316408,23,5001
"8",7,283.727924465122,0.216614096147897,0.0541569221662774,0.00130451656345857,5000.04397040419,0.0216720287163418,0.934357567093367,73.767036432972,0.185449798280355,0.0470395142034331,0.00047425454422843,37.8964269424345,0.0824497196842165,0.0104565004347962,0.000105414471561855,22.9482070595121,0.0412310255815731,0.0104565004347962,0.000105414471561855,284,74,37.9894385770251,23,5001
"9",8,283.690533471098,0.238756015468438,0.068808198654757,0.00190231477903054,5000.04237695137,0.0312543175509629,0.926368731078829,73.7350542758499,0.204370100665213,0.0598830461112991,0.00069257737359677,37.8822004352268,0.0908675355637089,0.013312114729967,0.000153947106979465,22.9410930827726,0.0454408553904069,0.013312114729967,0.000153947106979465,284,74,37.9865340326275,23,5001
"10",9,283.653463362763,0.259159258367566,0.0847309926295883,0.00264638623971342,5000.03800941467,0.043000933771076,0.918989651557873,73.7033527723556,0.22179528922984,0.0738870726255036,0.000964865789039911,37.8680962676589,0.0986220774369023,0.0164259808988192,0.000214478936692264,22.9340406649072,0.0493188752573019,0.0164259808988192,0.000214478936692264,284,74,37.9833588049313,23,5001
"11",10,283.616688932225,0.27796238615592,0.101801376259818,0.00354730535927297,5000.03066687716,0.0570087246746406,0.91232439816822,73.6719094041963,0.237844609742857,0.0889507659578172,0.00129522010299951,37.8541042415566,0.105766327745558,0.0197757190124832,0.000287922650485731,22.9270448177724,0.0528915405646772,0.0197757190124832,0.000287922650485731,284,74,37.9799342109651,23,5001
"12",11,283.580180844238,0.295299059346002,0.119905738924487,0.00461435749182291,5000.02017084777,0.0733489389149294,0.906480213317664,73.6406981100583,0.252633036334439,0.10498155858278,0.00168729502445278,37.8402125781749,0.112351368802289,0.0233407819342434,0.000375092004130929,22.9200997621631,0.0561843638985661,0.0233407819342434,0.000375092004130929,284,74,37.9762798209155,23,5001
"13",12,283.543905522847,0.3112984522497,0.138940373241233,0.0058556516616232,5000.00636333603,0.0920703732560569,0.901566290713374,73.6096891997683,0.266271626540694,0.121894835955714,0.00214433773532654,37.8264078786766,0.118426542932835,0.0271023874762769,0.00047671026910831,22.9131989082803,0.0592219939743093,0.0271023874762769,0.00047671026910831,284,74,37.9724135193548,23,5001
