"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Total1","Total2","TotalV"
"1",0,284,0,0,0,5000,0,1,216,0,0,0,284,216,5001
"2",1,283.946025459224,0.0526459388876408,0.00132404665509624,4.55523289724404e-06,5000.00993221473,1.77074668893736e-05,0.990050077805548,215.988988194498,0.0107407519750139,0.000270124202859492,9.29323580146954e-07,284,216,5001
"3",2,283.8925982296,0.102188532943499,0.00517860256249835,3.46348939077634e-05,5000.01966479503,0.000133049271070904,0.980202155693912,215.978086541366,0.0208498368600147,0.00105655559305139,7.06618056858625e-06,284,216,5001
"4",3,283.839712586047,0.148788322197268,0.0113842751159851,0.000114816639392026,5000.02910186088,0.000435847033185607,0.970462292082008,215.967293918742,0.0303598893548216,0.00232276632561255,2.34255772110545e-05,284,216,5001
"5",4,283.787362776804,0.192593901072867,0.0197763429773515,0.000266979145740006,5000.03815813318,0.00100121833464935,0.960840648486517,215.956609196918,0.0393011173025131,0.00403521322490661,5.4472554066244e-05,284,216,5001
"6",5,283.735542586957,0.233748643444829,0.0301973395270439,0.000511430071146094,5000.04675452277,0.00189480413959781,0.95135067309208,215.946031150898,0.0477026688125525,0.00616182808618577,0.000104352203094197,284,216,5001
"7",6,283.684245168843,0.272389273686984,0.0424989262560455,0.000866631213873335,5000.05481920568,0.00317186596949853,0.942008928347606,215.935558425257,0.0555923420619753,0.00867239908672837,0.000176833594457926,284,216,5001
"8",7,283.633462903264,0.308646947580835,0.0565406778836197,0.00134947127190385,5000.06228654915,0.00487920220499443,0.932834248640152,215.925189505819,0.0629968050237097,0.0115383238495602,0.000275365307538224,284,216,5001
"9",8,283.583187265687,0.34264757785843,0.0721898154373972,0.00197534101745955,5000.06909681544,0.00705583835393469,0.923847346204819,215.914922692234,0.0699416617772418,0.0147325552678902,0.000403090721199404,284,216,5001
"10",9,283.533408727393,0.374512008242891,0.0893210827860311,0.00275818157804095,5000.07519597151,0.00973350708872685,0.915070521396424,215.904756077646,0.076451488011271,0.0182295765139288,0.000562857829071997,284,216,5001
"11",10,283.484116661012,0.404356380382463,0.107816377021281,0.00371058158441056,5000.0805353064,0.0129374181894369,0.90652727540684,215.894687529297,0.0825499057049755,0.0220053259885181,0.000757239009130639,284,216,5001
"12",11,283.435299266732,0.432292444120032,0.127564421104769,0.00484386804340518,5000.08507107322,0.0166869643984913,0.898241962375687,215.88471467332,0.0882596462831688,0.0260371308802646,0.000988549516641569,284,216,5001
"13",12,283.386943528648,0.458427788852088,0.14846050195299,0.00616818054654731,5000.08876419686,0.0209962752815307,0.890239527855948,215.874834885693,0.0936025977012729,0.0303036540182612,0.00125886258761989,284,216,5001
"14",13,283.339035180956,0.482866063349376,0.170406210388568,0.00769254530647295,5000.09157998231,0.0258747555586297,0.882545262134411,215.865045285208,0.0985998491746824,0.03478484110846,0.00157002450857175,284,216,5001
"15",14,283.291558681823,0.505707190674321,0.193309177136829,0.00942495036585591,5000.09348781839,0.031327619251186,0.875184562358785,215.855342728,0.103271734902369,0.0394618671707832,0.00192366992630772,284,216,5001
"16",15,283.244497204954,0.527047546958186,0.217082833639649,0.0113724144478758,5000.09446090655,0.0373563563136183,0.868182737135562,215.845723805693,0.107637870422457,0.044317088019383,0.00232123586544301,284,216,5001
"17",16,283.197832640882,0.546980123513536,0.241646182587565,0.0135410530164995,5000.09447600059,0.0439591656635936,0.861564833742246,215.836184845536,0.111717185566705,0.0493339937175923,0.00276397517952618,284,216,5001
"18",17,283.151545607288,0.56559467341981,0.266923577692183,0.01593614159965,5000.09351315723,0.0511313558272269,0.855355486946407,215.826721912398,0.115527954245521,0.0544971639099022,0.00325296944658377,284,216,5001
"19",18,283.105615467712,0.582977843222722,0.292844512741003,0.0185621763241316,5000.09155549757,0.0588657137145767,0.849578788714624,215.817330812468,0.119087821193983,0.0597922250390593,0.00378914129861974,284,216,5001
"20",19,283.060020357274,0.599213292024213,0.319343418900647,0.0214229318005746,5000.08858897912,0.0671528441635991,0.844258176717661,215.808007098406,0.122413826143289,0.0652058092372974,0.00437326621315411,284,216,5001
"21",20,283.014737214495,0.614381799361513,0.346359469691173,0.0245215164526156,5000.08460217774,0.0759814820888483,0.839416340166396,215.798746075737,0.12552242570304,0.0707255147739,0.00500598378591467,284,216,5001
