"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"11",0.107816822588106,0.107816714446955,0.107816624389415,0.107816548230325,0.10781648298329,0.107816426460212,0.107816377021281,0.107816333413385,0.107816294662476,0.107816259999989,0.10781622881138,11
"12",0.127565208847532,0.127565017765297,0.127564858585032,0.127564723933778,0.127564608547873,0.127564508569052,0.127564421104769,0.127564343943861,0.127564275367077,0.1275642140175,0.127564158809875,12
"13",0.148461809988282,0.148461492785136,0.148461228498972,0.14846100490827,0.148460813285841,0.148460647233323,0.14846050195299,0.148460373776699,0.148460259851943,0.14846015792709,0.14846006620109,13
"14",0.170408281135797,0.170407779047724,0.170407360683532,0.170407006713927,0.170406703334342,0.170406440422766,0.170406210388568,0.170406007427754,0.170405827026522,0.170405665621641,0.170405520362744,14
"15",0.193312331093121,0.193311566428398,0.193310929240849,0.193310390106251,0.193309928008856,0.193309527538126,0.193309177136829,0.193308867967541,0.193308593157034,0.193308347279303,0.193308125993713,15
"16",0.21708748482943,0.217086357224792,0.217085417574754,0.217084622501404,0.217083941021385,0.217083350414141,0.217082833639649,0.217082377667573,0.217081972363405,0.217081609726354,0.217081283355893,16
"17",0.24165285511869,0.241651237526287,0.241649889536343,0.241648748932676,0.241647771275084,0.241646923974081,0.241646182587565,0.241645528424543,0.241644946947595,0.241644426679833,0.241643958439764,17
"18",0.266932923396706,0.266930657808037,0.266928769798867,0.266927172239963,0.266925802894841,0.266924616122629,0.266923577692183,0.266922661426436,0.266921846965241,0.266921118234656,0.266920462375434,18
"19",0.292857329808381,0.292854222737737,0.29285163346403,0.292849442506424,0.292847564518492,0.292845936911035,0.292844512741003,0.292843256110011,0.292842139096587,0.292841139657111,0.292840240156438,19
"20",0.319360671384678,0.319356489140782,0.319353003850646,0.319350054697773,0.319347526808087,0.319345335937427,0.319343418900647,0.319341727378354,0.319340223787895,0.319338878458123,0.319337667651678,20
"21",0.346382307781938,0.346376771554162,0.346372157893999,0.346368253930869,0.346364907606387,0.346362007406144,0.346359469691173,0.346357230500172,0.346355240084045,0.346353459166199,0.34635185632466,21
"22",0.373866173968797,0.373858954755673,0.373852938543625,0.373847847760285,0.373843484128098,0.373839702236349,0.373836393022389,0.373833473082318,0.373830877544357,0.373828555192496,0.373826465052901,22
"23",0.401760599221294,0.401751312629058,0.401743573520173,0.401737024843574,0.401731411546644,0.401726546580785,0.401722289653107,0.401718533476542,0.401715194602682,0.401712207149181,0.40170951840872,23
"24",0.430018132495216,0.430006333430992,0.429996500494501,0.429988180045913,0.429981048034948,0.429974866811177,0.429969458128049,0.42996468567359,0.429960443423432,0.429956647671376,0.429953231450506,24
"25",0.458595372882621,0.458580550173611,0.458568197408685,0.458557744709188,0.458548784990086,0.458541019704426,0.458534224930447,0.4585282294262,0.458522899998282,0.458518131490363,0.458513839774787,25
"26",0.487452805376417,0.487434376335747,0.487419018142819,0.487406022281181,0.48739488263024,0.48738522801164,0.487376780026635,0.487369325772125,0.48736269965003,0.487356770920297,0.487351434987514,26
"27",0.516554641747825,0.516531946711522,0.516513033339562,0.51649702911978,0.516483310781483,0.516471421229817,0.516461017624528,0.516451837780965,0.516443677769078,0.516436376585422,0.516429805422938,27
"28",0.545868666038612,0.545840962898415,0.545817875888796,0.545798339974827,0.545781594357252,0.545767081079293,0.545754381649314,0.545743176028333,0.545733215286248,0.545724302891699,0.545716281614184,28
"29",0.575366084452558,0.575332543205504,0.575304590849975,0.575280937922447,0.575260663303015,0.575243091457397,0.575227715705011,0.575214148564399,0.575202088647568,0.575191298007186,0.575181586278663,29
"30",0.605021379527241,0.604981076861717,0.60494748969084,0.604919068629633,0.604894706883064,0.604873592744546,0.604855117397473,0.604838815251853,0.60482432416553,0.604811358225208,0.604799688691996,30
"31",0.634812168409656,0.634764082346504,0.634724008664115,0.634690098769967,0.634661032129763,0.63463584028259,0.63461379683824,0.634594346292277,0.63457705656552,0.634561586528753,0.634547663268572,31
"32",0.664719065099959,0.664662069705482,0.664614571183207,0.664574378450253,0.66453992631391,0.664510066883135,0.66448393918612,0.664460884797108,0.664440391582925,0.664422055210988,0.664405552203167,32
"33",0.694725546549247,0.694658406735307,0.694602454079847,0.694555107529848,0.694514523317047,0.694479349245831,0.694448571105756,0.694421413281798,0.694397272488953,0.694375672429433,0.694356232050651,33
"34",0.72481782251434,0.724739188939133,0.724673657643637,0.724618205731503,0.724570673803511,0.724529478183557,0.724493431039368,0.724461623978672,0.724433350440078,0.724408052588184,0.724385284137727,34
"35",0.754984709090057,0.754893113171424,0.754816779360882,0.75475218645993,0.754696819107456,0.754648832568858,0.754606843205246,0.754569792881407,0.754536858563445,0.754507390459948,0.754480868717973,35
"36",0.785217505851473,0.785111354903027,0.785022891282261,0.784948034256459,0.784883868762219,0.78482825692816,0.78477959524878,0.784736657446255,0.784698489702746,0.784664338971926,0.784633602793756,36
"37",0.815509876549966,0.815387449048646,0.815285420960125,0.815199085829468,0.815125081610722,0.815060942621594,0.81500481948312,0.814955297886446,0.814911277760457,0.814871890590879,0.814836441539877,37
"38",0.845857733315929,0.845717174308031,0.8456000359054,0.845500914609438,0.845415950444822,0.845342312555524,0.84527787766583,0.845221022005501,0.84517048258156,0.845125262252011,0.845084563273134,38
"39",0.876259124328401,0.876098440979581,0.875964531521522,0.875851218784955,0.875754090128988,0.875669909382353,0.875596249265404,0.875531253522688,0.875473478331468,0.87542178378388,0.875375257919568,39
"40",0.906714124917768,0.906531182211023,0.90637872247882,0.906249712782042,0.906139129169789,0.906043287148289,0.905959423177652,0.905885423850045,0.905819645327009,0.905760789787725,0.905707818937342,40
"41",0.937224732072278,0.937017248656458,0.936844337497434,0.936698022153881,0.936572604697385,0.936463906354538,0.93636879285675,0.936284867285168,0.936210265284168,0.93614351493444,0.936083438658068,41
"42",0.967794762322467,0.967560306512507,0.967364917510343,0.967199581851541,0.9670578608288,0.966935032400964,0.966827554829372,0.966732719587625,0.966648419949954,0.966572992646118,0.96650510701312,42
"43",0.998429752979994,0.998165738908718,0.997945717180591,0.997759537848848,0.997599950385326,0.997461637383874,0.997340610562964,0.997233819909542,0.997138893088458,0.99705395713181,0.996977513614181,43
"44",1.0291368667088,1.02884055062894,1.02859360974834,1.02838465209619,1.02820553993809,1.02805030522132,1.02791447166097,1.02779461605265,1.02768807579294,1.02759274874895,1.02750695315913,44
"45",1.05992479940728,1.05959327614108,1.05931699518428,1.05908321077887,1.0588828181567,1.05870914008023,1.05855716835877,1.05842307302507,1.05830387509683,1.05819722266294,1.0581012341354,45
"46",1.09080369138005,1.09043389091294,1.09012571162594,1.08986493585597,1.08964140743622,1.08944767807997,1.08927816129452,1.08912858487163,1.08899562585698,1.08887666077782,1.08876959079349,46
"47",1.12178504177752,1.12137372599095,1.12103095007325,1.12074089985502,1.12049227877726,1.1202768022467,1.12008825652858,1.11992188975091,1.11977400588207,1.11964168691081,1.11952259836291,47
"48",1.15288162628029,1.15242538581826,1.15204517231858,1.15172344389739,1.15144766989333,1.15120866069208,1.15099952378492,1.15081498823206,1.15065095427881,1.15050418518267,1.1503720914826,48
"49",1.18410741800405,1.18360266926672,1.1831820320854,1.18282609892762,1.18252100651837,1.18225658798877,1.18202521788629,1.18182106478283,1.1816395929871,1.18147722159522,1.18133108581647,49
"50",1.21547751159897,1.21492049385597,1.21445629934786,1.21406351011866,1.21372682688573,1.21343502971367,1.21317970335392,1.21295441241925,1.21275415147418,1.2125749687654,1.21241370282356,50
"51",1.24700805051907,1.24639482313446,1.24588378780562,1.24545136442664,1.24508070935183,1.24475947013163,1.24447838214395,1.24423036048878,1.24400989455957,1.24381263378764,1.24363509765417,51
"52",1.27871615744582,1.27804259720585,1.27748128549679,1.27700632127751,1.27659920314656,1.27624636300129,1.27593762450215,1.27566520556827,1.27542305335154,1.27520638920501,1.27501139015229,52
"53",1.31061986772337,1.30988166625854,1.3092664884069,1.30874594624399,1.3082997621088,1.30791306536186,1.30757470279564,1.30727614533567,1.3070107591546,1.30677330694868,1.30655959882399,53
"54",1.34273806597318,1.34193072726317,1.34125793723634,1.34068864787275,1.34020068156531,1.33977777445708,1.33940772847671,1.33908121556909,1.33879098049992,1.33853129539674,1.33829757792188,54
"55",1.37509042571593,1.37420926366813,1.37347495715817,1.37285361749557,1.37232103818818,1.37185946763313,1.37145559201634,1.37109923011202,1.37078246313904,1.37049903939339,1.37024395748728,55
"56",1.40769735195194,1.40673748804294,1.40593760051485,1.40526077197202,1.40468063277727,1.40417784515604,1.40373790575243,1.40334972374901,1.40300467294402,1.40269594317115,1.40241808629251,56
"57",1.44057992641048,1.43953628738174,1.43866659216812,1.43793069907924,1.43729993568485,1.43675327566677,1.43627494937202,1.43585289771199,1.43547774143541,1.4351420758984,1.43483997740611,57
"58",1.47375985604026,1.47262717162923,1.47168327805521,1.47088460609449,1.47020003542119,1.46960674480727,1.46908761855532,1.46862956834045,1.468222414457,1.46785812036727,1.46753025689261,58
"59",1.50725942590624,1.50603222660011,1.50500957812811,1.50414427275176,1.50340259162643,1.50275980820586,1.50219737797329,1.50170112008994,1.50126000519411,1.50086532602079,1.50051011684787,59
"60",1.5411014512547,1.53977406608262,1.53866793849092,1.53773200340894,1.53692978726424,1.5362345436945,1.53562621352606,1.53508945778958,1.53461234644839,1.53418546124346,1.53380126770394,60
"61",1.57530923490797,1.57387578922222,1.57268128877482,1.57167058441599,1.5708042859845,1.570053508667,1.56939658969737,1.56881696399329,1.56830174798636,1.56784077070743,1.56742589557325,61
"62",1.60990652810837,1.60836094135475,1.60707300296338,1.60598324493415,1.60504919293779,1.60423970088974,1.60353141036239,1.60290645978525,1.60235095734293,1.60185393617446,1.60140662304927,62
"63",1.64491748937692,1.64325347287978,1.64186685828028,1.64069361583754,1.63968801368999,1.63881651742851,1.63805397772577,1.63738116372848,1.63678311877968,1.63624803546319,1.6357664681821,63
"64",1.68036665180949,1.6785777064813,1.67708700234697,1.67582569681732,1.67474462128063,1.67380772166696,1.67298795930533,1.67226465881765,1.67162174021032,1.67104650935008,1.67052881135739,64
"65",1.71627889105578,1.71435830508462,1.71275792112292,1.71140382430906,1.71024322414002,1.70923741121565,1.70835735583437,1.70758086037598,1.706890661093,1.70627312945792,1.70571736318154,65
"66",1.75267939376755,1.75062024026127,1.74890440727598,1.74745263983506,1.74620833440838,1.74512998621166,1.74418646954478,1.74335398432409,1.7426140206868,1.74195196650143,1.7413561327178,66
"67",1.78959362996842,1.78738876452378,1.78555153241559,1.78399706218619,1.78266474007415,1.78151012141952,1.78049987623553,1.77960851922012,1.77881623006678,1.7781073622801,1.77746939945911,67
"68",1.82704732759308,1.82468938579098,1.82272462149794,1.82106226177695,1.81963747928687,1.8184027405081,1.81732239951846,1.81636920047835,1.81552194631876,1.8147639038517,1.81408168748277,68
"69",1.86506644923822,1.86254784405224,1.86044922941916,1.85867363717969,1.85715181684145,1.85583299249207,1.85467908722266,1.85366098674121,1.85275604888275,1.8519463998505,1.85121774174593,69
"70",1.90367717111084,1.90099009021817,1.89875111978612,1.89685679382856,1.89523322282559,1.89382623033089,1.89259518995149,1.89150903839956,1.89054361804078,1.88967985894613,1.88890250651874,70
"71",1.94290586410688,1.94004226709117,1.93765624579813,1.93563752482718,1.93390735336462,1.93240799161965,1.9310961417266,1.92993869819568,1.92890991548376,1.92798947037835,1.92716110589026,71
"72",1.98277907695327,1.97973069238909,1.97719073317346,1.97504179379376,1.97320003339762,1.97160398130602,1.97020754265344,1.96897547384375,1.96788036689208,1.96690058650217,1.96601882628186,72
"73",2.02332352134455,2.02008184375374,2.01738086505234,2.01509571967589,2.0131372414173,2.01144005636562,2.00995514354067,2.00864502260018,2.00748054646263,2.00643870727631,2.00550110090111,73
"74",2.06456605900517,2.06112234567533,2.05825306880794,2.05582556346652,2.05374509610525,2.05194221236798,2.05036483240583,2.04897313771639,2.04773616331476,2.04662946662751,2.04563349606879,74
"75",2.10653369060794,2.10287895826398,2.0998339046969,2.097257716753,2.09504984479477,2.09313657186504,2.09146262279929,2.08998573670615,2.08867304970764,2.08749862062326,2.08644169935165,75
"76",2.1492535464797,2.14537856779955,2.14215005628055,2.13941869203064,2.13707785369277,2.13504937453436,2.13327464387895,2.13170885136012,2.13031715100149,2.12907203738567,2.12795150943374,76
"77",2.19275287902482,2.18864817899079,2.1852283225486,2.18233511471269,2.17985559979316,2.17770696900912,2.17582713216776,2.17416861943978,2.1726945172953,2.17137568867903,2.17018882765903,77
"78",2.23705905679777,2.2327149088754,2.22909561167697,2.22603371676875,2.22340966441357,2.22113580632742,2.2191464249269,2.21739127798377,2.21583129667396,2.21443564310421,2.21317965117851,78
"79",2.28219956015601,2.27760598229291,2.27377893635178,2.27054133192402,2.26776672828836,2.26536243493375,2.2632589550776,2.26140315815971,2.2597537299982,2.25827806083333,2.25695006763538,79
"80",2.32820197842544,2.32334872886244,2.31930541059247,2.31588489235233,2.31295356815099,2.31041349716596,2.30819124760505,2.3062306815952,2.30448814717096,2.3029291898187,2.30152625132226,80
"81",2.37509400851065,2.36997058139862,2.36570224800695,2.36209142679645,2.35899705473946,2.35631572716171,2.35396991737865,2.35190035812237,2.35006096481492,2.34841536341042,2.34693446074526,81
"82",2.42290345488338,2.41749907569903,2.41299676141306,2.40918806005005,2.4059241521594,2.40309595011914,2.40062166832352,2.39843878487092,2.39649868529614,2.39476299931819,2.39320103753015,82
"83",2.47165823088329,2.4659618516378,2.46121636376098,2.45720201373622,2.45376191854008,2.45078108284723,2.44817329387877,2.44587264664564,2.44382789702994,2.44199859985335,2.44035240660713,83
"84",2.52138636126593,2.51538665550073,2.51038857029232,2.50616060831875,2.50253750791965,2.49939813554233,2.49665167867946,2.49422871752511,2.49207527600589,2.49014875338805,2.48841507761106,84
"85",2.57211598593394,2.56580134349828,2.56054100187268,2.55609126628296,2.55227817329669,2.54897421472832,2.54608380139954,2.54353386361927,2.54126758846983,2.53924013696994,2.53741564743548,85
"86",2.62387536478859,2.61723388639387,2.61170138943542,2.60702151642426,2.60301127078655,2.59953652729876,2.59649673869472,2.59381504692494,2.5914316947019,2.58929952003102,2.58738080387963,86
"87",2.67669288363989,2.66971237518619,2.6638975794755,2.65897899918368,2.65476426482177,2.65111238560092,2.64791767018486,2.64509933021897,2.64259455383066,2.64035376913132,2.63833733032872,87
"88",2.73059706111459,2.72326502778537,2.71715754053377,2.71199147297071,2.70756473433734,2.70372921350229,2.70037388441714,2.69741388293044,2.69478322962472,2.69242985367856,2.69031211140905,88
"89",2.78561655650304,2.77792019662397,2.77150937061296,2.76608682141521,2.76144037988276,2.75741455338191,2.75389278575211,2.75078598793423,2.74802489720432,2.74555485256665,2.74333213956087,89
"90",2.84178017848684,2.83370637714552,2.82698130546813,2.8212930614914,2.81641903160396,2.81219607398982,2.80850190211643,2.80524304920982,2.80234685061688,2.79975596167692,2.79742452247298,90
"91",2.8991168946908,2.89065221711416,2.88360172771596,2.8776383524584,2.87252865804,2.86810157911955,2.86422889356703,2.86081260031031,2.85777651122172,2.85506050218764,2.85261649132455,91
"92",2.95765584200411,2.94878652669089,2.94139917670808,2.93515100556303,2.92979737568032,2.92515901703981,2.92110156161338,2.91752231358835,2.91434143683059,2.91149592963831,2.90893540978117,92
"93",3.01742633761712,3.00813828922305,3.00040235911588,2.9938594944522,2.98825345923012,2.98339649063299,2.97914785924537,2.97540001012675,2.97206933155212,2.96908984369722,2.96640878369319,93
"94",3.07845789072156,3.06873667269517,3.06064016017487,3.05379246624363,3.04792535253291,3.04284226818973,3.03839590161628,3.03447367032338,3.03098805628968,3.02786999858163,3.0250642714463,94
"95",3.14078021482362,3.1306110417911,3.12214165553896,3.1149787532051,3.10884168010042,3.10352479481002,3.09887397733158,3.09477144508106,3.09112563984368,3.08786431408195,3.08492969491539,95
"96",3.20442324062077,3.19379097051847,3.18493612369587,3.17744738499396,3.17103125920202,3.16547270436301,3.16061056029567,3.15632166755492,3.15251029057084,3.14910088714225,3.14603305097448,96
"97",3.2694171293948,3.25830625534832,3.24905305889699,3.24122760141031,3.23452311246707,3.22871483195913,3.22363432207054,3.21915286541118,3.21517040855434,3.21160800395144,3.20840252351693,97
"98",3.33579228687507,3.32418692882437,3.31452218455599,3.30634886561835,3.2993464809551,3.29328022688969,3.2879741447014,3.28329377355258,3.27913459824046,3.27541415250061,3.27206649594149,98
"99",3.40357937752753,3.39146327359745,3.38137346707254,3.37284087779258,3.36553083765033,3.3591981659906,3.35365913396629,3.34877334726753,3.34443168149874,3.34054803556365,3.3370535640616,99
"100",3.47280933922667,3.46016583684292,3.44963713003866,3.44073358914642,3.43310590133875,3.42649816738836,3.42071863300783,3.41562077576141,3.41109071106403,3.40703858405979,3.40339254939642,100
"101",3.54351339826888,3.53032544501959,3.51934366878679,3.51005721630276,3.50210165082696,3.49521000458807,3.489182236307,3.48386549602978,3.47914098432068,3.47491497075819,3.47111251280398,101
"102",3.61572308468761,3.60197321893091,3.5905238652405,3.58084225596727,3.57254833946415,3.56536372086455,3.55907980396024,3.55353720703508,3.54861205739021,3.54420662428615,3.54024276841799,102
"103",3.68947024783176,3.67514058905016,3.66320880302966,3.65311949986681,3.64447650992943,3.63698964391935,3.63044147622255,3.62466588414971,3.61953375948553,3.61494324340403,3.61081289785153,103
"104",3.76478707217055,3.74985931107312,3.73742988283412,3.72692004991678,3.7179170092488,3.7101184007676,3.70329768828106,3.69728179382963,3.69193620749608,3.68715481151135,3.68285276463214,104
"105",3.84170609328956,3.8261614816631,3.81321883792049,3.80227533358266,3.79290100400687,3.78478093282043,3.77767918522447,3.77141550848452,3.76584982076978,3.76087161135005,3.75639252883438,105
"106",3.92026021404371,3.90407955435459,3.89060774983899,3.87921711940247,3.86945999572034,3.86100851112979,3.85361703717558,3.84709792151143,3.8413053360591,3.83612423987222,3.83146266187724,106
"107",4.00048272083485,3.98364635558318,3.96962906424792,3.95777753263801,3.94762583634143,3.93883275176395,3.93114265455528,3.9243602624606,3.9183338225997,3.91294362324104,3.90809396145513,107
"108",4.08240729998253,4.06489510081076,4.05031560683504,4.03798907102455,4.02743074386071,4.01828563128358,4.01028780344785,4.00323411230327,3.99696669729179,3.99136103193482,3.9863175665726,108
"109",4.1660680541582,4.14785941071638,4.13270059930656,4.11988462058946,4.10890731798023,4.09939950228907,4.09108462103858,4.08375141877262,4.07723573995534,4.07140809592566,4.06616497265415,109
"110",4.25149951885401,4.23257332742432,4.21681767541527,4.20349747151182,4.19208855582908,4.18220710901157,4.17356563109602,4.16594451175034,4.1591731086317,4.15311681990519,4.14766804670178,110
"111",4.33873667885894,4.31907133074224,4.30270089700106,4.28886133399621,4.27700786769468,4.26674160292108,4.25776375947254,4.24984611867241,4.2428113549053,4.23651959853123,4.23085904247414,111
"112",4.42781498471597,4.40738835438331,4.39038477001794,4.37601035413507,4.36369909274436,4.35303655832625,4.34371234959781,4.335489379929,4.3281834392205,4.32164923167032,4.31577061566241,112
"113",4.51877036913514,4.49755980214764,4.47990426052287,4.46497912973507,4.45219651471276,4.44112598794171,4.43144517794119,4.42290786423436,4.41532274616941,4.40853893961229,4.40243583903897,113
"114",4.61163926333853,4.58962156403905,4.57129481060295,4.55580272608414,4.54253487753196,4.53104435839961,4.52099646941979,4.51213558394378,4.50426309972795,4.49722237823405,4.4908882175561,114
"115",4.70645861331421,4.68361003229457,4.66459235421826,4.64851669163679,4.63474940088192,4.62282660568355,4.61240091273053,4.60320701029582,4.59503877841836,4.58773365409075,4.58116170337321,115
"116",4.80326589606036,4.77956211740601,4.75983333303826,4.74315707369407,4.72887579573663,4.71650815055877,4.70569367567899,4.69615708865196,4.68768453046961,4.6801073395055,4.67329071088285,116
"117",4.90209913554814,4.87751526386902,4.85705471201299,4.83976043382443,4.82495027965628,4.81212491375298,4.80091042026303,4.79102125349437,4.78223558873902,4.7743784874228,4.76731013150286,117
"118",5.0029969181202,4.97750746537724,4.95629399439703,4.93836386274385,4.92300959154418,4.90971333060664,4.89808731722971,4.88783544290072,4.87872768511402,4.87058264574508,4.86325534795425,118
"119",5.10599840874952,5.07957728086099,5.0575892376047,5.03900499601585,5.02309100721383,5.00931036652481,4.99726106142646,4.98663611380642,4.97719706569548,4.9687558724454,4.96116224931038,119
"120",5.21114336637986,5.18376384963257,5.16097906819278,5.14172202889656,5.12523235411602,5.11095353160212,5.09846888633668,5.08746025646142,5.07768050518447,5.0689347498916,5.06106724526475,120
"121",5.31847215916007,5.29010690642387,5.26650269673398,5.24655373106928,5.2294720259543,5.21468089513485,5.20174857850143,5.19034540877218,5.18021532115337,5.17115639905395,5.16300728028165,121
"122",5.42802577948955,5.39864679624109,5.37419993251233,5.35353946120483,5.33584899712947,5.32053109996511,5.30713849177566,5.29532967048028,5.28483938815542,5.27545849355308,5.2670198475884,122
"123",5.53984585882011,5.50942448898183,5.48411119798594,5.46271918129352,5.44440283695918,5.42854337660292,5.41467756136498,5.40245171712382,5.39159115161918,5.38187927349427,5.37314300295576,123
"124",5.6539746821964,5.62248159379726,5.59627754299999,5.57413347073142,5.55517372365551,5.5387575571093,5.52440531762596,5.51175081376461,5.50050964151063,5.49045755907148,5.48141537824944,124
"125",5.77045520251941,5.73786037318383,5.71074065873453,5.687823540146,5.66820245804547,5.65121408872557,5.63636189961543,5.62326682846682,5.61163448574888,5.60123276392662,5.59187619473862,125
"126",5.88933105410457,5.85560375638428,5.82754289097377,5.80383124455344,5.78353047663194,5.76595404685046,5.7505880679941,5.73704024513552,5.72500592298693,5.71424490787842,5.7045652757781,126
"127",6.01064656749756,5.97575535402122,5.94672725458654,5.92219909770859,5.9011998658313,5.88301914917997,5.86712521908059,5.85311217749485,5.84066481652206,5.82953463077228,5.81952306060346,127
"128",6.13444678198333,6.09835947048173,6.06833744580611,6.04297028429555,6.02125337408697,6.00245176775385,5.9860153968389,5.97152438102324,5.95865266618459,5.94714320432714,5.93679061614024,128
"129",6.26077745832599,6.22346111651268,6.1924178547036,6.16618867229686,6.14373442414859,6.12429494115623,6.1073013050101,6.09231926502394,6.07901162035379,6.06711254410249,6.05640964892681,129
"130",6.38968509186313,6.35110602217283,6.31901357801982,6.29189882572247,6.26868712571206,6.24859238707809,6.23102631960634,6.21553990505843,6.20178448833718,6.18948522182909,6.17842251740112,130
"131",6.52121692471886,6.48134064892643,6.44817043115752,6.42014601651498,6.39615628724931,6.37538851408093,6.35723450061642,6.34123005460024,6.3270147519782,6.31430447697499,6.30287224342927,131
"132",6.65542095775199,6.61421220147537,6.57993495991471,6.5509762361979,6.52618742758266,6.50472843310647,6.48597060345821,6.46943415643655,6.45474657701218,6.44161422806065,6.42980252358348,132
"133",6.79234596204016,6.74976863913977,6.71435445177669,6.68443620709119,6.65882678703371,6.63665796856686,6.61728009001709,6.60019735366044,6.58502482401732,6.57145908357256,6.55925774002204,133
"134",6.93204148963171,6.88805868651995,6.85147694650048,6.8205733928284,6.79412133788159,6.77122366875113,6.75120913900628,6.73356549999017,6.71789505869698,6.7038843522123,6.69128297070808,134
"135",7.0745578846546,7.02913184451352,6.99135124705246,6.95943600922498,6.93211879517041,6.90847281657881,6.88780465667275,6.86958517043223,6.85340356250439,6.83893605348638,6.82592399996798,135
"136",7.21994629342836,7.1730384003603,7.13402692959434,7.10107303421226,7.07286762659721,7.04845343944695,7.02711428660754,7.0083036710588,6.99159734239022,6.97666092742701,6.96322732818743,136
"137",7.36825867420234,7.3198294373206,7.27955435310796,7.24553421741467,7.21641706204672,7.19121431872684,7.16918641920828,7.14976904843943,7.13252414020649,7.11710644397045,7.10324018116674,137
"138",7.51954780645538,7.46955684392786,7.42798466860488,7.39287008932031,7.36281710272667,7.33680499886747,7.31407020075389,7.29403009868951,7.27623244173109,7.26032081195985,7.24601051910362,138
"139",7.67386729970531,7.62227332276463,7.5793698278704,7.5431319699951,7.5121185298543,7.48527579605662,7.46181554204226,7.44113637608665,7.42277148526453,7.40635298772392,7.39158704515529,139
"140",7.83127160181362,7.77803239874781,7.73376259172808,7.69637197732664,7.66437291288044,7.63667780642617,7.61247312657808,7.59113820124203,7.5721912697861,7.55525268321885,7.54001921356714,140
"141",7.99181600676774,7.93688842690624,7.89121653780854,7.85264303478233,7.81963261723598,7.79106291378692,7.76609441829604,7.74408666881247,7.72454256265522,7.70707037371961,7.69135723735445,141
"142",8.15555666192322,8.09889659963373,8.05178606780625,8.01199887866567,7.97795081158532,7.94848379687753,7.92273166880457,7.90003365473852,7.87987690684366,7.86185730504626,7.84565209552296,142
"143",8.32255057468752,8.2641129533999,8.21552641420729,8.17449406485443,8.13938147457061,8.10899393611212,8.08243792413485,8.05903182299355,8.03824662768392,8.01966550031091,8.00295553981399,143
"144",8.49285561862626,8.43259437490067,8.38249364647046,8.34018397500351,8.30397940103036,8.27264761981031,8.24526703097918,8.22113463182832,8.19970483911824,8.18054776617008,8.16332010095917,144
"145",8.66653053897238,8.60439860662946,8.55274467664374,8.50912482219512,8.47180020767523,8.43949994989287,8.41127364240235,8.38639633949478,8.36430544943256,8.34455769856683,8.32679909442934,145
"146",8.84363495751757,8.77958425184963,8.72633726439702,8.68137365601772,8.64290033820313,8.60960684702571,8.58051322300894,8.55487200943259,8.53210316645887,8.51174968794657,8.49344662566171,146
"147",9.0242293768648,8.95821077894761,8.90333002145158,8.85698836705481,8.81733706783519,8.78302505519396,8.75304205354878,8.72661751490073,8.70315350222902,8.68217892392957,8.66331759474856,147
"148",9.20837518401976,9.14033852514571,9.0837824153859,9.03602769076386,8.9951685072534,8.95981214568758,8.92891723494242,8.90168954303642,8.877512777062,8.85590139942281,8.83646770057031,148
"149",9.3961346532982,9.32602869955249,9.2677547727965,9.21855121072473,9.17645360591977,9.1400265204788,9.10819669170714,9.08014559832232,9.05523812306644,9.03297391415286,9.01295344435495,149
