"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Sus3","Exp3","Inf3","Rec3","Sus4","Exp4","Inf4","Rec4","Total1","Total2","Total3","Total4","TotalV"
"216",215,58.6630453251318,28.7428651170225,139.487215589602,57.1068739682438,3765.3820328116,276.756007165773,958.861960022617,0.210014828430174,2.38132293743567,54.5285645990931,16.8800976350413,0.044410540334099,0.719614257690517,17.072185736149,5.11822081145541,0.0890353879948698,0.720558064400732,17.072185736149,5.11822081145541,284,74.0000000000001,22.954431345629,23,5000.99999999999
"217",216,57.6541284785839,28.4122766160746,140.004422736359,57.9291721689833,3761.7888214895,276.13666581104,963.074512699456,0.209827329579984,2.39074646738633,54.4595544271917,16.9398717758421,0.0443914906412548,0.722603338334997,17.0489076888679,5.1385906954698,0.0889950087355705,0.723506606926655,17.0489076888679,5.1385906954698,284,74.0000000000001,22.954493213314,23,5000.99999999999
"218",217,56.6737440515666,28.083454819651,140.494501999072,58.748299129711,3758.2631601533,275.522377308572,967.214462538123,0.209646582221728,2.40012662161337,54.3914621169558,16.9987646792093,0.0443733811111506,0.725593363505919,17.0259244428852,5.15866123266261,0.0889565941390856,0.726457730313081,17.0259244428852,5.15866123266261,284,74.0000000000001,22.9545524201649,23,5000.99999999999
"219",218,55.721431943081,27.756698546953,140.957851050873,59.564018459094,3754.8039568241,274.913256983125,971.282786192772,0.209472395535498,2.4094579301218,54.3242807393784,17.0567889349645,0.0443561866929135,0.728581419759907,17.0032348355982,5.17843663115149,0.0889200905134147,0.729408442736859,17.0032348355982,5.17843663115149,284,74.0000000000001,22.9546090732025,23,5000.99999999999
"220",219,54.7967252177451,27.4322916425828,141.394882983151,60.3761001565213,3751.41013550272,274.30940847612,975.280456021151,0.209304584925592,2.41873539112372,54.2580030459244,17.1139569780264,0.0443398832062248,0.731564821459145,16.9808375177536,5.19792105191411,0.0888854457456563,0.732355984586626,16.9808375177536,5.19792105191411,284.000000000001,74.0000000000001,22.9546632743331,23,5000.99999999999
"221",220,53.8991508712151,27.1105031313245,141.806025319291,61.18432067817,3748.08063597379,273.710924367681,979.208439658527,0.209142971802985,2.42795444487709,54.19262149459,17.1702810887301,0.0443244468683862,0.734541098663225,16.9587309664881,5.21711860859026,0.0888526092564018,0.735297815665182,16.9587309664881,5.21711860859026,284.000000000001,74.0000000000001,22.95471512061,23,5000.99999999999
"222",221,53.0282307261686,26.7915873973926,142.191718861038,61.9884630154008,3744.81441357768,273.117886912315,983.067699509999,0.208987383203426,2.43711094267166,54.1281282809541,17.225773393171,0.0443098544433757,0.737507981950441,16.9369135008664,5.23603336723377,0.0888215319305155,0.738231599969305,16.9369135008664,5.23603336723377,284,74.0000000000001,22.954764704494,23,5000.99999999999
"223",222,52.1834823593972,26.4757843914867,142.55241647962,62.788316769497,3741.61043896813,272.530368793078,986.85919223878,0.208837651535204,2.44620111507766,54.0645153697324,17.2804458636549,0.0442960835007152,0.740463386834455,16.9153832976808,5.25466934609363,0.0887921660602566,0.741155190165245,16.9153832976808,5.25466934609363,284.000000000001,74.0000000000001,22.9548121141096,23,5000.99999999999
"224",223,51.3644199252784,26.1633198639082,142.888582007005,63.5836782038094,3738.46769788179,271.948433772643,990.583868345565,0.2086936144821,2.45522154493872,54.0017745212625,17.3343103193168,0.0442831123149054,0.743405400917417,16.894138404749,5.27303051551018,0.0887644653109244,0.744066614429914,16.894138404749,5.27303051551018,284.000000000001,74.0000000000001,22.9548574334915,23,5000.99999999999
"225",224,50.5705548780332,25.8544056176606,143.200689228627,64.3743502756798,3735.38519092158,271.3721372498,994.242671828611,0.20855511486592,2.46416914477935,53.9398973134854,17.3873784268694,0.0442709196600643,0.746332273248417,16.873176751989,5.29112079790596,0.0887383846868267,0.746964065418146,16.873176751989,5.29112079790596,284.000000000001,74.0000000000001,22.9549007428035,23,5000.99999999999
"226",225,49.8013966649961,25.5492397771748,143.489220898061,65.1601426597684,3732.36193334172,270.801526791351,997.836539866919,0.208422000408027,2.47304113539876,53.8788751627786,17.4396617014148,0.0442594848283109,0.749242403955673,16.8524961619369,5.30894406781106,0.0887138804842901,0.749845889767738,16.8524961619369,5.30894406781106,284,74.0000000000001,22.9549421185319,23,5000.99999999999
"227",226,49.0564534210302,25.2480070721862,143.754667740036,65.9408717667485,3729.39695482809,270.236642665978,1001.36640250592,0.208294123502448,2.48183502433526,53.8186993448527,17.4911715073097,0.0442487877398701,0.752134333722491,16.8320943603023,5.32650415190514,0.0886909102420015,0.752710577550562,16.8320943603023,5.32650415190514,284.000000000001,74.0000000000001,22.9549816336698,23,5000.99999999999
"228",227,48.3352326408312,24.9508791371837,143.997527468637,66.7163607533489,3726.48929927813,269.677518356785,1004.83318236508,0.208171341065497,2.49054858523804,53.7593610145898,17.5419190591068,0.0442388089177952,0.755006733883775,16.8119689860071,5.3438048290969,0.0886694327002594,0.755556752195722,16.8119689860071,5.3438048290969,284.000000000001,74.0000000000001,22.9550193579056,23,5000.99999999999
"229",228,47.637241804814,24.6580148249438,144.218303849773,67.4864395204697,3723.6380245852,269.124181031004,1008.23779438379,0.208053514406354,2.49917983917102,53.7008512238425,17.5919154225803,0.0442295293869788,0.757858397540763,16.792117600222,5.36084983065512,0.0886494077663126,0.758383161356512,16.792117600222,5.36084983065512,284.000000000001,74.0000000000001,22.9550553578049,23,5000.99999999999
"230",229,46.9619889608914,24.3695605313071,144.417505807228,68.2509447005736,3720.84220242792,268.576651971606,1011.58114560047,0.207940509064298,2.50772703763262,53.6431609374856,17.6411715158176,0.0442209306504616,0.760688231394607,16.7725376945445,5.37764284038182,0.0886307964777335,0.761188668595867,16.7725376945445,5.37764284038182,284.000000000001,74.0000000000001,22.9550896969714,23,5000.99999999999
"231",230,46.308983276169,24.0856505289541,144.595646557894,69.0097196369834,3718.10091806246,268.034946985304,1014.86413495222,0.207832194632967,2.51618864657168,53.5862810484359,17.6896981103596,0.0442129947251919,0.763495247983444,16.7532266986715,5.39418749481314,0.0886135609629523,0.763972245552339,16.7532266986715,5.39418749481314,284.000000000001,74.0000000000001,22.9551224361933,23,5000.99999999999
"232",231,45.6777355640792,23.8064073091016,144.75324277086,69.7626143559596,3715.41327011686,267.499076791945,1018.08765309119,0.207728444609869,2.52456333113625,53.5302023918695,17.7375058323846,0.0442057041385876,0.76627855832547,16.7341819876785,5.41048738344407,0.0885976644035582,0.766732964473823,16.7341819876785,5.41048738344407,284.000000000001,74.0000000000001,22.9551536335866,23,5000.99999999999
"233",232,45.0677587830276,23.5319419302696,144.890813755705,70.5094855309979,3712.778370388,266.969047391377,1021.25258222061,0.207629136268056,2.53284994134796,53.474915758446,17.7846051639382,0.0441990418830396,0.769037365062668,16.7154008888107,5.42654604898006,0.0885830710003324,0.769469991208866,16.7154008888107,5.42654604898006,284.000000000001,74.0000000000001,22.9551833447365,23,5000.99999999999
"234",233,44.4785685030023,23.2623543728035,145.008880685079,71.2501964391162,3710.19534364244,266.444860405112,1024.35979595244,0.207534150525699,2.54104749884402,53.4204119064221,17.8310064442083,0.0441929913889124,0.771770956092945,16.6968806877296,5.44236698761595,0.0885697459408493,0.772182578713591,16.6968806877296,5.44236698761595,284.000000000001,74.0000000000001,22.9552116228274,23,5000.99999999999
"235",234,43.9096833415783,22.9977338977521,145.107965850998,71.984616909672,3707.66332742096,265.926513394735,1027.4101591843,0.207443371810182,2.54915518458304,53.3666815727702,17.8767198708368,0.0441875365256225,0.774478698629001,16.67861863427,5.45795364933877,0.0885576553669477,0.774870061024242,16.67861863427,5.45795364933877,284.000000000001,74.0000000000001,22.9552385187634,23,5000.99999999999
"236",235,43.3606253726084,22.7381594086104,145.188591952179,72.7126232666024,3705.18147184667,265.414000160943,1030.40452799238,0.207356687927565,2.55717232731826,53.3137154834936,17.9217555012607,0.0441826615979835,0.777160033631346,16.6606119478027,5.47330943824968,0.0885467663424496,0.777531847605117,16.6606119478027,5.47330943824968,284.000000000001,74.0000000000001,22.9552640812817,23,5000.99999999999
"237",236,42.8309205092183,22.4836998149508,145.251281411327,73.4340982645048,3702.74893943652,264.907311024711,1033.34374953876,0.207273989943598,2.56509839276453,53.2615043632103,17.9661232540817,0.0441783513260672,0.779814470596333,16.6428578222363,5.48843771290328,0.0885370468223883,0.780167418037972,16.6428578222363,5.48843771290328,284.000000000001,74.0000000000001,22.955288357062,23,5000.99999999999
"238",237,42.3200988610532,22.2344143970518,145.296555723166,74.14893101873,3700.36490491621,264.40643309061,1036.22866199318,0.207195172071156,2.57293297346847,53.2100389440015,18.009832910459,0.0441745908243833,0.782441582684106,16.6253534306578,5.50334178666369,0.0885284656238683,0.782776317054543,16.6253534306578,5.50334178666369,284.000000000001,74.0000000000001,22.95531139083,23,5000.99999999999
