"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Total1","Total2","TotalV"
"1",0,284,0,0,0,5000,0,1,229.5,0,0,0,284,229.5,5001
"2",1,283.946025459234,0.0526459388563066,0.00132404668119756,4.55522828400604e-06,5000.00993226955,1.76534014592406e-05,0.990050077052028,229.488988177994,0.0107407681952781,0.00027012448747625,9.29323423766046e-07,284,229.5,5001
"3",2,283.892598229924,0.102188530367405,0.00517860521262288,3.46344961420737e-05,5000.01966521326,0.000132641514294199,0.980202145221698,229.47808647604,0.0208498995986482,0.0010565582511294,7.06611049002216e-06,284,229.5,5001
"4",3,283.839712587862,0.148788317972587,0.0113842779745777,0.000114816191227175,5000.02910324398,0.000434514869268976,0.970462241152441,229.467293773445,0.0303600271015789,0.0023227739139447,2.34255394190775e-05,284,229.5,5001
"5",4,283.787362783849,0.192593891439089,0.0197763461069905,0.000266978604725309,5000.03816134736,0.000998160132130669,0.960840492505789,229.456608941962,0.0393013553151813,0.00403523011377238,5.4472608774545e-05,284,229.5,5001
"6",5,283.735542607604,0.233748620413738,0.0301973425600808,0.000511429422324874,5000.04676067855,0.00188901797535873,0.951350303473685,229.446030758461,0.0477030293155707,0.0061618597590836,0.000104352464468719,284,229.5,5001
"7",6,283.684245218833,0.27238922319723,0.042498927343661,0.000866630625914066,5000.05482963506,0.00316218228351942,0.94200818265464,229.435557869914,0.0555928440102728,0.00867245180169759,0.000176834274096669,284,229.5,5001
"8",7,283.633463008714,0.308646845458858,0.0565406751097209,0.00134947071773662,5000.06230278819,0.0048643073794558,0.932832904425464,229.425188765129,0.0629974634037498,0.0115384048210414,0.000275366646446595,284,229.5,5001
"9",8,283.583187466505,0.342647387493217,0.0721898055933559,0.00197534040834157,5000.06912058574,0.00703429927922267,0.923845114976956,229.414921747404,0.0699424872533192,0.0147326723177558,0.000403093025350947,284,229.5,5001
"10",9,283.533409080987,0.374511677867027,0.0893210603260835,0.00275818081978371,5000.07522916257,0.00970379378014826,0.9150670436503,229.404754914257,0.0764524864912854,0.018229737763268,0.000562861488376053,284,229.5,5001
"11",10,283.484117246221,0.404355839843746,0.107816333413385,0.00371058052191607,5000.08057995955,0.0128979234174869,0.906522117036185,229.394686138072,0.0825510777985334,0.0220055396372592,0.000757244492587768,284,229.5,5001
"12",11,283.435300187959,0.432291601693332,0.127564343943861,0.00484386640354081,5000.08512936669,0.0166360211385743,0.898234612168418,229.384713050924,0.0882609867643716,0.0260374049455242,0.000988557366177578,284,229.5,5001
"13",12,283.386944920046,0.458426528262475,0.148460373776699,0.00616817791523324,5000.0888384316,0.0209321727965158,0.890229395600037,229.374833035552,0.0936040950117722,0.0303039960181399,0.00125887341810688,284,229.5,5001
"14",13,283.3390372107,0.482864240796352,0.170406007427754,0.00769254107572579,5000.0916725688,0.0257957536436022,0.882531677554542,229.365043218336,0.0986014849242003,0.034785257738497,0.00157003900099042,284,229.5,5001
"15",14,283.291561556453,0.505704631922009,0.193308867967541,0.0094249436580195,5000.09360126446,0.0312319607284643,0.875166774809952,229.355340463838,0.10327348337979,0.0394623639664346,0.00192368881553783,284,229.5,5001
"16",15,283.244501173679,0.527044044616308,0.217082377667573,0.0113724040367789,5000.09459780601,0.0372422781534898,0.868159915831945,229.34572137294,0.107639698143068,0.0443176689900995,0.00232125992680055,284,229.5,5001
"17",16,283.197837999874,0.546975434469944,0.241645528424543,0.0135410372318571,5000.09463902277,0.043824908720594,0.861536068511191,229.336182282977,0.111719050847611,0.0493346609644299,0.00276400521132198,284,229.5,5001
"18",17,283.151552703906,0.56558851645229,0.266922661426436,0.0159361182155243,5000.09370503726,0.0509751733073745,0.855319789428094,229.326719269709,0.115529806814851,0.0544979172268217,0.0032530062489274,284,229.5,5001
"19",18,283.105624704654,0.582969896805003,0.292843256110011,0.0185621424308455,5000.09177902759,0.0586858784713398,0.849535093940652,229.317328151015,0.119089601836945,0.0597930614995499,0.00378918564840213,284,229.5,5001
"20",19,283.060032196629,0.599203192333401,0.319341727378354,0.0214228836592482,5000.08884700008,0.066947654909641,0.844205345009977,229.30800449201,0.122415466386499,0.0652067227685153,0.00437331883509499,284,229.5,5001
"21",20,283.014752181675,0.614369138493193,0.346357230500172,0.0245214493317444,5000.08489757209,0.0757492686074399,0.83935315930102,229.298743611422,0.125523847538392,0.070726495720306,0.00500604531960851,284,229.5,5001
"22",21,282.969760505822,0.628545687711865,0.373833473082318,0.0278603333837727,5000.07992176438,0.0850779065652931,0.835000329060329,229.289540589021,0.128430628897607,0.0763409026134227,0.00568787946785557,284,229.5,5001
"23",22,282.925031900377,0.641808099359026,0.401718533476542,0.0314414667872135,5000.0739128026,0.09491943924983,0.831167758150614,229.280390273925,0.131151148822027,0.0820393564534728,0.00641922079957488,284,229.5,5001
"24",23,282.880540026811,0.654229021856262,0.42996468567359,0.0352662656594848,5000.06686592838,0.105258659541988,0.827875412074502,229.271287293682,0.133700217040737,0.0878121254825004,0.00720036379496076,284,229.5,5001
"25",24,282.836257524168,0.665878569066883,0.4585282294262,0.0393356773391574,5000.0587782183,0.116079502793929,0.825142278904991,229.262226063879,0.136092130105247,0.0936502987269218,0.00803150728843591,284,229.5,5001
"26",25,282.792156058749,0.676824391160529,0.487369325772125,0.0436502243188498,5000.04964841131,0.127365247486409,0.822986341201522,229.25320079822,0.138340685713965,0.0995457526383936,0.00891276342736406,284,229.5,5001
"27",26,282.748206375561,0.687131740582942,0.516451837780965,0.0482100460753659,5000.03947674445,0.139098697460741,0.821424558094016,229.244205518965,0.140459196039149,0.105491118791687,0.00984416620377591,284,229.5,5001
"28",27,282.704378350838,0.696863534206758,0.545743176028332,0.0530149389271741,5000.02826479623,0.151262347636264,0.820472856134357,229.235234067599,0.142460500276608,0.111479752538617,0.0108256795854919,284,229.5,5001
"29",28,282.660641045167,0.706080412267256,0.575214148564399,0.0580643940015047,5000.01601533755,0.163838534476116,0.820146127975143,229.226280115624,0.144356976542044,0.11750570257078,0.011857205263306,284,229.5,5001
"30",29,282.616962756854,0.714840794545949,0.604838815251853,0.0633576333481129,5000.00273218978,0.17680957200678,0.820458238215318,229.217337175403,0.146160553209131,0.123563681365737,0.0129385900217186,284,229.5,5001
"31",30,282.573311075134,0.723200934309815,0.634594346292277,0.0688936442644375,4999.98842008994,0.19015787443681,0.821422035621042,229.20839861098,0.147882719793572,0.129649036479982,0.0140696327463258,284,229.5,5001
"32",31,282.529652932882,0.731214970429294,0.664460884797108,0.0746712118916421,4999.97308456267,0.203866066317777,0.823049371011979,229.19945764879,0.149534537470092,0.135757722659631,0.01525009107991,284,229.5,5001
"33",32,282.48595465854,0.73893497804001,0.694421413281797,0.0806889501384991,4999.95673179872,0.217917081124782,0.825351120158963,229.190507388219,0.151126649297365,0.141886274744395,0.016479687738765,284,229.5,5001
"34",33,282.442182026968,0.746411018065258,0.724461623978671,0.0869453309883294,4999.93936853983,0.23229424907993,0.828337211086152,229.18154081194,0.152669290216116,0.14803178134384,0.0177581165004373,284,229.5,5001
"35",34,282.39830030901,0.753691185866415,0.754569792881407,0.0934387122425707,4999.92100196979,0.246981374987443,0.832016655219062,229.172550795982,0.154172296875335,0.154191859268527,0.0190850478737347,284,229.5,5001
"36",35,282.354274319551,0.760821659248982,0.784736657446254,0.100167363753296,4999.90163961134,0.261962806802844,0.836397581861239,229.163530119504,0.155645117333518,0.160364628701138,0.020460134461602,284,229.5,5001
"37",36,282.310068463903,0.767846746014388,0.814955297886446,0.107129492195777,4999.88128922886,0.277223495613663,0.841487275522534,229.154471474204,0.157096820674064,0.166548689095007,0.0218830160272186,284,229.5,5001
"38",37,282.265646782349,0.774808931214397,0.845221022005501,0.114323264431092,4999.85995873667,0.292749047667451,0.847292215659342,229.14536747337,0.158536106567161,0.172743095789388,0.0233533242734538,284,229.5,5001
"39",38,282.220972992734,0.781748924235292,0.875531253522688,0.121746829507783,4999.83765611254,0.308525769043986,0.853818118422171,229.136210660518,0.159971314804365,0.17894733733234,0.024870687345617,284,229.5,5001
"40",39,282.176010530987,0.788705705812451,0.905885423850045,0.129398339350646,4999.81438931643,0.324540703532177,0.861069980038728,229.126993517603,0.161410434826613,0.185161313503359,0.026434734067257,284,229.5,5001
"41",40,282.130722589479,0.795716575052455,0.936284867285167,0.137275968183876,4999.79016621427,0.340781664238085,0.869052121491429,229.117708472791,0.162861115261589,0.191385314028905,0.0280450979185942,284,229.5,5001
"42",41,282.085072153158,0.802817196519037,0.966732719587625,0.145377930734986,4999.76499450641,0.357237259418561,0.877768234177013,229.108347907766,0.164330673482047,0.197619997984676,0.0297014207670097,284,229.5,5001
"43",42,282.039022033404,0.810041647420867,0.997233819909542,0.153702499265153,4999.73888166073,0.373896913005092,0.887221426262921,229.098904164569,0.16582610519294,0.203866373879063,0.0314033563588638,284,229.5,5001
"44",43,281.992534899553,0.817422464923101,1.02779461605264,0.162248019470903,4999.71183485027,0.390750880254271,0.897414269480308,229.089369551954,0.167354094051874,0.210125780412567,0.0331505735817704,284,229.5,5001
"45",44,281.945573308083,0.824990693590612,1.05842307302507,0.171012925301322,4999.68386089495,0.407790258934929,0.908348846117221,229.079736351261,0.168921021324527,0.216399867908154,0.0349427595063111,284,229.5,5001
"46",45,281.898099729436,0.832775932958723,1.08912858487163,0.179995752734304,4999.65496620757,0.425006996437075,0.920026795997604,229.069996821802,0.170532975574169,0.222690580407605,0.0367796222160366,284,229.5,5001
"47",46,281.850076572478,0.840806385216802,1.11992188975091,0.189195152554614,4999.62515674359,0.442393893164386,0.932449363252459,229.060143205754,0.172195762382267,0.229000138428866,0.0386608934344627,284,229.5,5001
